,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
0,[16],1522,Trial by Jury (1994),"https://m.media-amazon.com/images/M/MV5BMjgyMjYxYzMtOTY4Zi00ZjYxLThkNmEtZmY1NWExZDJjMWU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjgyMjYxYzMtOTY4Zi00ZjYxLThkNmEtZmY1NWExZDJjMWU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjgyMjYxYzMtOTY4Zi00ZjYxLThkNmEtZmY1NWExZDJjMWU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0111488/?ref_=fn_al_tt_1,"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done.",5.4,1.9K,['Heywood Gould'],"['Jordan Katz', 'Heywood Gould']","['Joanne Whalley', 'Armand Assante', 'Gabriel Byrne', 'William Hurt', 'Kathleen Quinlan', 'Margaret Whitton', 'Ed Lauter', 'Richard Portnow', 'Lisa Arrindell', 'Jack Gwaltney', 'Graham Jarvis', 'William R. Moses', 'Joe Santos', 'Beau Starr', 'Bryan Shilowich', 'Stuart Whitman', 'Kevin Ramsey', 'Fiona Gallagher']",R,1994.0,1h 47min,02-12-1994,United Kingdom,02-12-1994,United Kingdom,"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done."
1,[ 7 14],740,Jane Eyre (1996),"https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116684/?ref_=fn_al_tt_1,"Jane Eyre is an orphan cast out as a young girl by her aunt, Mrs. Reed, and sent to be raised in a harsh charity school for girls. There she learns to become a teacher and eventually seeks employment outside of the school. Her advertisement is answered by the housekeeper of Thornfield Hall, Mrs. Fairfax.",6.8,9.4K,['Franco Zeffirelli'],"['Charlotte Brontë', 'Hugh Whitemore', 'Franco Zeffirelli']","['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin', 'Nic Knight', 'Nicola Howard', 'Sasha Graff', 'Fiona Shaw', 'John Wood', 'Geraldine Chaplin', 'Amanda Root', 'Leanne Rowe', 'Richard Warwick', 'Judith Parker', 'Joan Plowright', 'Joséphine Serre', 'Billie Whitelaw', 'Simon Beresford', 'Chris Larkin']",PG,1996.0,1h 52min,27-09-1996,United Kingdom,27-09-1996,United Kingdom,"Jane Eyre is an orphan cast out as a young girl by her aunt, Mrs. Reed, and sent to be raised in a harsh charity school for girls. There she learns to become a teacher and eventually seeks employment outside of the school. Her advertisement is answered by the housekeeper of Thornfield Hall, Mrs. Fairfax. —Volker Boehm"
2,[4],1291,Celtic Pride (1996),"https://m.media-amazon.com/images/M/MV5BNjg4NThhNjItZmQzZi00ZDVlLWI5YzgtODY0NDk5YTlmNmNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNjg4NThhNjItZmQzZi00ZDVlLWI5YzgtODY0NDk5YTlmNmNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNjg4NThhNjItZmQzZi00ZDVlLWI5YzgtODY0NDk5YTlmNmNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,9,380,562_.jpg 380w",http://www.imdb.com/title/tt0115851/?ref_=fn_al_tt_1,Two over-loyal Celtic fans kidnap their opponent's star player in order to guarantee their team the championship.,5.3,9.9K,['Tom DeCerchio'],"['Judd Apatow', 'Colin Quinn']","['Damon Wayans', 'Daniel Stern', 'Dan Aykroyd', ""Gail O'Grady"", 'Christopher McDonald', 'Paul Guilfoyle', 'Adam Hendershott', 'Scott Lawrence', 'Deion Sanders', 'Bill Walton', 'Guss Williams', 'Ted Rooney', 'Vladimir Cuk', 'Keith Gibbs', 'Joe Mingle', 'Peter A. Hulne', 'Patrick Hulne', 'Will Lyman']",PG-13,1996.0,1h 31min,19-04-1996,United States,19-04-1996,United States,"The National Basketball Association play-offs are taking place, and the Boston Celtics are facing the Utah Jazz in a crucial series. This is also the last year that any games will be played in the Boston Garden, which will be torn down after the end of the season. Mike and Jimmy, two die-hard sports fans who will risk anything for the Celtics to win, are really getting into the games. The Celtics would be a sure win if not for Lewis Scott, the cocky, loud-mouthed star of the Jazz. After Scott himself punishes the Celtics in a bad loss, Mike and Jimmy decide to take things into their own hands by kidnapping Scott and holding him until after the crucial game takes place. —Anonymous"
3,[7],1417,"Turning, The (1992)","https://m.media-amazon.com/images/M/MV5BMTg2MDcyMjE5OF5BMl5BanBnXkFtZTcwNTcwNTUxMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTg2MDcyMjE5OF5BMl5BanBnXkFtZTcwNTcwNTUxMQ@@._V1_QL75_UY422_CR3,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTg2MDcyMjE5OF5BMl5BanBnXkFtZTcwNTcwNTUxMQ@@._V1_QL75_UY562_CR5,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0105660/?ref_=fn_al_tt_1,A white supremacist returns to his hometown for the first time in years to try and save his parents' relationship.,4.8,499,['L.A. Puopolo'],"['L.A. Puopolo', 'Chris Ceraso']","['Karen Allen', 'Raymond J. Barry', 'Michael Dolan', 'Tess Harper', 'Gillian Anderson', 'Jim Simmons', 'Madison Arnold', 'Tannis Benedict', 'John Newton', ""William B. O'Boyle"", 'Murphy Larson', 'Michael P. Moran', 'Tom Trigo']",R,1992.0,1h 31min,02-05-1992,United States,02-05-1992,United States,"After 4 years, Clifford Harnish returns to his hometown of Pocahontas, Virginia, hoping to save his family and make for himself the happy childhood he never had. Unfortunately, he has arrived just in time to see his parents' divorce made final. He also gets to watch his mother sink into an alcoholic depression while his father builds a new life with a new woman. Soon Cliff decides to take matters into his own hands, using the methods he learned while traipsing the country with Neo-Nazis. Adapted from the play ""Home Fires Burning."" —Chris Holland "
4,[ 7 18],190,Henry V (1989),"https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,3,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX285_CR0,5,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX380_CR0,6,380,562_.jpg 380w",http://www.imdb.com/title/tt0097499/?ref_=fn_al_tt_1,"In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.",7.5,29K,['Kenneth Branagh'],"['William Shakespeare', 'Kenneth Branagh']","['Kenneth Branagh', 'Derek Jacobi', 'Simon Shepherd', 'James Larkin', 'Brian Blessed', 'James Simmons', 'Paul Gregory', 'Charles Kay', 'Alec McCowen', 'Fabian Cartwright', 'Stephen Simms', 'Jay Villiers', 'Edward Jewesbury', 'Ian Holm', 'Danny Webb', 'Jimmy Yuill', 'John Sessions', 'Shaun Prendergast']",PG-13,1989.0,2h 17min,08-11-1989,United States,08-11-1989,United States,"King Henry V of England (Sir Kenneth Branagh) is insulted by King Charles VI of France (Paul Scofield). As a result, he leads his army into battle against France. Along the way, the young King must struggle with the sinking morale of his troops and his own inner doubts. The war culminates at the bloody Battle of Agincourt. —Liza Esser "
5,[ 0 14 16],568,Speed (1994),"https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0111257/?ref_=fn_al_tt_1,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,7.2,345K,['Jan de Bont'],['Graham Yost'],"['Keanu Reeves', 'Dennis Hopper', 'Sandra Bullock', 'Joe Morton', 'Jeff Daniels', 'Alan Ruck', 'Glenn Plummer', 'Richard Lineback', 'Beth Grant', 'Hawthorne James', 'Carlos Carrasco', 'David Kriegel', 'Natsuko Ohama', 'Daniel Villarreal', 'Simone Gad', 'Loretta Jean', 'Sherri Villanueva', 'Margaret Medina']",R,1994.0,1h 56min,30-09-1994,United Kingdom,30-09-1994,United Kingdom,"When a young Los Angeles police department, Special Weapons and Tactics (S.W.A.T.) officer called Jack Traven angers retired Atlanta police department bomb squad member Howard Payne, by foiling his attempt at taking hostages stuck in an elevator with a bomb, Payne in retaliation arms a bus with a bomb that will explode if it drops below 50 miles per hour. With the help of spunky passenger Annie, Jack and his partner Detective Harry Temple try to save the people on the bus before the bomb goes off, while also trying to figure out how Payne is monitoring them. —Jwelch5742"
6,[ 0  1  3 15],398,Super Mario Bros. (1993),"https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0108255/?ref_=fn_al_tt_1,"Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",4.1,52K,"['Annabel Jankel', 'Rocky Morton']","['Parker Bennett', 'Terry Runte', 'Ed Solomon']","['Bob Hoskins', 'John Leguizamo', 'Dennis Hopper', 'Samantha Mathis', 'Fisher Stevens', 'Richard Edson', 'Fiona Shaw', 'Dana Kaminski', 'Mojo Nixon', 'Gianni Russo', 'Francesca P. Roberts', 'Lance Henriksen', 'Sylvia Harman', 'Desiree Marie Velez', 'Andrea Powell', 'Heather Pendergast', 'Melanie Salvatore', 'John Fifer']",PG,1993.0,1h 44min,09-07-1993,United Kingdom,09-07-1993,United Kingdom,"Can you make a movie out of a video game? That's the question that is answered by this film. Mario Mario and Luigi Mario, two hard working plumbers find themselves in an alternate universe where evolved dinosaurs live in medium hi-tech squalor. They find themselves the only hope to save the Earth from invasion. —John Vogel "
7,[14],1340,"Crude Oasis, The (1995)","https://m.media-amazon.com/images/M/MV5BM2NhM2UwYjUtZmEyOC00NTgyLWJiNTctNmQ4M2IyMzYxYTVhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2NhM2UwYjUtZmEyOC00NTgyLWJiNTctNmQ4M2IyMzYxYTVhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2NhM2UwYjUtZmEyOC00NTgyLWJiNTctNmQ4M2IyMzYxYTVhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0112746/?ref_=fn_al_tt_1,"Lonely Kansas housewife Karen Webb despondent about her love life, her husband Jim Webb coldness and philandering, has a strong urge to change her future. Karen discovers the truth about Jim and sets out to commit suicide by carbon monoxide poisoning in her garage, but her three dollar daily allowance for gasoline runs out before she expires. During one of her gas station refills, she spots a different type who catches her fancy in Harley Underwood and sets her sights on him.",4.8,113,['Alex Graves'],['Alex Graves'],"['Jennifer Taylor', 'Aaron Shields', 'Robert Peterson', 'Michael Sibay', 'Lynn Bieler', 'Roberta Eaton', 'Anna Roedel', 'Dean Roedel', 'Scott McPhail', 'Grace Kassabaum', 'Dean Roedel Sr.', 'David Powell', 'Lucy Burlingame', 'Kirk Kinsinger', 'Kelly Lima', 'Amy Wilson', 'Sid Ziegler', 'Sherry Clymer']",R,1993.0,1h 21min,07-07-1995,United States,07-07-1995,United States,"Lonely Kansas housewife Karen Webb despondent about her love life, her husband Jim Webb coldness and philandering, has a strong urge to change her future. Karen discovers the truth about Jim and sets out to commit suicide by carbon monoxide poisoning in her garage, but her three dollar daily allowance for gasoline runs out before she expires. During one of her gas station refills, she spots a different type who catches her fancy in Harley Underwood and sets her sights on him. —Richard Jones "
8,[7],1440,Above the Rim (1994),"https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,13,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,17,380,562_.jpg 380w",http://www.imdb.com/title/tt0109035/?ref_=fn_al_tt_1,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",6.6,15K,['Jeff Pollack'],"['Jeff Pollack', 'Benny Medina', 'Barry Michael Cooper']","['Duane Martin', 'Tupac Shakur', 'Leon', 'David Bailey', 'Tonya Pinkins', 'Marlon Wayans', 'Bernie Mac', 'Byron Minns', 'Wood Harris', 'Shawn Michael Howard', 'Henry Simmons', 'Iris Little Thomas', 'Michael Rispoli', 'Eric Nies', 'Bill Rafferty', 'James Williams', 'Richard Ray Kirkland', 'Tyrone Batista']",R,1994.0,1h 36min,09-12-1994,United Kingdom,09-12-1994,United Kingdom,"Kyle-Lee Watson, a promising high school basketball star, and his relationships with Birdie, a powerful drug dealer, and Birdie's brother, Thomas 'Shep' Sheppard, himself once a promising high school star at Kyle's school, now employed as a security guard. —"
9,[7],868,Hearts and Minds (1996),"https://m.media-amazon.com/images/M/MV5BNjgxMTczZTMtNmI2NC00MTE2LTkzZWItYjEwZGQ4Njg1NTYxXkEyXkFqcGdeQXVyNjQ2MjgwMA@@._V1_QL75_UY140_CR36,0,140,140_.jpg 140w, https://m.media-amazon.com/images/M/MV5BNjgxMTczZTMtNmI2NC00MTE2LTkzZWItYjEwZGQ4Njg1NTYxXkEyXkFqcGdeQXVyNjQ2MjgwMA@@._V1_QL75_UY210_CR53,0,210,210_.jpg 210w, https://m.media-amazon.com/images/M/MV5BNjgxMTczZTMtNmI2NC00MTE2LTkzZWItYjEwZGQ4Njg1NTYxXkEyXkFqcGdeQXVyNjQ2MjgwMA@@._V1_QL75_UY280_CR71,0,280,280_.jpg 280w",http://www.imdb.com/title/tt0540247/?ref_=fn_al_tt_1,"Aaron and psychiatrist Bix Konstadt plan to operate on a young boy with obsessive compulsive disorder in an attempt to cure him. Aaron worries when Bix admits she's a manic depressive off her medication. Watters, Nyland and Kronk have their hands full with a woman who may have been abducted by aliens. Heart transplant recipient Henry Alden (#34) is brought in complaining of pain. Alden insists on speaking to Robert Malzone, the husband of the woman who donated the heart.",6.6,23,['Martin Davidson'],"['David E. Kelley', 'John Tinker']","['Adam Arkin', 'Christine Lahti', 'Jamey Sheridan', 'Roxanne Hart', 'Peter Berg', 'Thomas Gibson', 'Vondie Curtis-Hall', 'Jayne Brook', 'Hector Elizondo', 'Kathy Najimy', 'Robert Clohessy', 'Christina Solis', 'Tony Amendola', 'Nathan Watt', 'Dan Lauria', 'Lance August', 'Helena Apothaker', 'Luchy Garcia']",,,,28-09-1998,United Kingdom,28-09-1998,United Kingdom,"Aaron and psychiatrist Bix Konstadt plan to operate on a young boy with obsessive compulsive disorder in an attempt to cure him. Aaron worries when Bix admits she's a manic depressive off her medication. Watters, Nyland and Kronk have their hands full with a woman who may have been abducted by aliens. Heart transplant recipient Henry Alden (#34) is brought in complaining of pain. Alden insists on speaking to Robert Malzone, the husband of the woman who donated the heart. —Jwelch5742"
