,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date,country,storyline
0,[ 7 14],553,"Walk in the Clouds, A (1995)","https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0114887/?ref_=fn_al_tt_1,A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.,6.7,33K,['Alfonso Arau'],"['Robert Mark Kamen', 'Mark Miller', 'Harvey Weitzman']","['Keanu Reeves', 'Aitana Sánchez-Gijón', 'Anthony Quinn', 'Giancarlo Giannini', 'Angélica Aragón', 'Evangelina Elizondo', 'Freddy Rodríguez', 'Debra Messing', 'Febronio Covarrubias', 'Roberto Huerta', 'Juan Jiménez', 'Ismael Gallegos', 'Alejandra Flores', 'Gema Sandoval', 'Don Amendolia', 'Gregory Paul Martin', 'Mary Pat Gleason', 'John Dennis Johnston']",PG-13,1995,1h 42min,17-11-1995,United Kingdom,"A young married US military soldier, Paul, returns home after World War II and meets a girl, Victoria, along the way. Victoria is pregnant and terrified of returning home to her Mexican family where her strict over protective father will surely disapprove of her out of wedlock pregnancy. Wanting to help, Paul offers to pose as her husband to calm things until such time as he is free to leave again. As they spend time together, Paul and Victoria start falling in love. However, Paul is still married and they have to hold themselves back before fate intervenes and tragedy ensues they can finally be together. —mahajanssen"
1,[3 4],63,"Santa Clause, The (1994)","https://m.media-amazon.com/images/M/MV5BMzY5MDg2MjMtMDU3Yy00NDZmLWFmZjgtNjMzZTY0YzBjM2ZmXkEyXkFqcGdeQXVyMjE4OTU4Mzc@._V1_QL75_UX140_CR0,13,140,140_.jpg 140w, https://m.media-amazon.com/images/M/MV5BMzY5MDg2MjMtMDU3Yy00NDZmLWFmZjgtNjMzZTY0YzBjM2ZmXkEyXkFqcGdeQXVyMjE4OTU4Mzc@._V1_QL75_UX210_CR0,19,210,210_.jpg 210w, https://m.media-amazon.com/images/M/MV5BMzY5MDg2MjMtMDU3Yy00NDZmLWFmZjgtNjMzZTY0YzBjM2ZmXkEyXkFqcGdeQXVyMjE4OTU4Mzc@._V1_QL75_UX280_CR0,25,280,280_.jpg 280w",http://www.imdb.com/title/tt5267640/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Jeanne Young'],[''],['Jeanne Young'],,,,19-12-2007,United States,
2,[4],1550,Destiny Turns on the Radio (1995),"https://m.media-amazon.com/images/M/MV5BZWQ5YmQ5YWUtMDYyOS00Yzk1LTg2MTktOGVmMDMzODFiMWJlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWQ5YmQ5YWUtMDYyOS00Yzk1LTg2MTktOGVmMDMzODFiMWJlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWQ5YmQ5YWUtMDYyOS00Yzk1LTg2MTktOGVmMDMzODFiMWJlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0112854/?ref_=fn_al_tt_1,"After 3 years in prison, Julian breaks out and returns to Vegas to get his half from the bank robbery and see Lucille again. The Devil took the loot and Tuerto took Lucille.",4.6,2.4K,['Jack Baran'],"['Robert Ramsey', 'Matthew Stone']","['Dylan McDermott', 'Nancy Travis', 'Quentin Tarantino', 'James Le Gros', 'Jim Belushi', 'Janet Carroll', 'David Cross', 'Richard Edson', 'Bobcat Goldthwait', 'Barry Shabaka Henley', 'Lisa Jane Persky', 'Sarah Trigger', 'Tracey Walter', 'Allen Garfield', 'Ralph Brannen', 'Robert Sparks', 'Gordon Michaels', 'Che Lujan']",R,1995,1h 42min,23-06-1995,United Kingdom,"Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can happen in that town of many possibilities...especially since there's been some weird electrical disturbances. As the stranger, fresh out of prison, tries to put his life back together--to recover his money from an old bank heist and the girl he lost in doing the job--something keeps interfering with his plans. Is it fate...or just Destiny? —Tad Dibbern "
3,[2 3 4],422,Aladdin and the King of Thieves (1996),"https://m.media-amazon.com/images/M/MV5BODFkMjE5YzAtMDFkOC00ZDNhLTkwNmQtODk1Y2VhNThlNWJhXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_QL75_UX190_CR0,7,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODFkMjE5YzAtMDFkOC00ZDNhLTkwNmQtODk1Y2VhNThlNWJhXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_QL75_UX285_CR0,10,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODFkMjE5YzAtMDFkOC00ZDNhLTkwNmQtODk1Y2VhNThlNWJhXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_QL75_UX380_CR0,13,380,562_.jpg 380w",http://www.imdb.com/title/tt0115491/?ref_=fn_al_tt_1,"The King of Thieves disrupts Aladdin and Jasmine's long-anticipated wedding, looking for an oracle that will lead him to an even bigger treasure. His true identity causes trouble for Aladdin.",6.4,34K,['Tad Stones'],"['Mark McCorkle', 'Bob Schooley', 'Ron Clements']","['Scott Weinger', 'Robin Williams', 'John Rhys-Davies', 'Val Bettin', 'Jim Cummings', 'Gilbert Gottfried', 'Linda Larkin', 'Jerry Orbach', 'Frank Welker', 'Jeff Bennett', 'Corey Burton', 'Jess Harnell', 'Clyde Kusatsu', 'Rob Paulsen', 'CCH Pounder', 'Bruce Adler', 'Joan Barber', 'Scott Barnes']",,,,14-01-1997,United Kingdom,"At long last, Aladdin is about to marry the Princess Jasmine. Despite the presence and encouragement of his friends Genie, Carpet, and Abu, he is fearful and anxious. He is most worried as to what kind of father he will be, having never known his own. But when the 40 Thieves disrupt the wedding trying to steal a magical oracular talisman, Aladdin is drawn into a dangerous quest to stop the thieves...and find his long-lost father. —Andy Gray "
4,[ 0  4 12],362,Blues Brothers 2000 (1998),"https://m.media-amazon.com/images/M/MV5BMGUyODE5ODAtZTIzNy00NDg4LTlhOTQtMTQ0MzU0MTdmZDFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGUyODE5ODAtZTIzNy00NDg4LTlhOTQtMTQ0MzU0MTdmZDFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGUyODE5ODAtZTIzNy00NDg4LTlhOTQtMTQ0MzU0MTdmZDFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0118747/?ref_=fn_al_tt_1,"Elwood must reunite the old band, with a few new members, and go on another ""Mission from God.""",4.9,33K,['John Landis'],"['Dan Aykroyd', 'John Landis']","['Dan Aykroyd', 'John Goodman', 'Walter Levine', 'Tom Davis', 'Frank Oz', 'Shann Johnson', 'B.B. King', 'Kathleen Freeman', 'J. Evan Bonifant', 'Gloria Slade', 'Joe Morton', 'Jennifer Irwin', 'Junior Wells', 'Lonnie Brooks', 'Leon Pendarvis', 'Steve Potts', 'Birch Johnson', 'Demo Cates']",PG-13,1998,2h 3min,22-05-1998,United Kingdom,"Elwood, the now lone ""Blues Brother"" finally released from prison, is once again enlisted by Sister Mary Stigmata in her latest crusade to raise funds for a children's hospital. Once again hitting the road to re-unite the band and win the big prize at the New Orleans Battle of the Bands, Elwood is pursued cross-country by the cops, led by Cabel the Curtis' son (and Elwood's step-brother), the Russian Mafia, and a militia group. On his new ""mission from God"" Elwood enlists the help of a young orphan, and a strip club bartender. —Stephen Scaia "
5,[0],397,Striking Distance (1993),"https://m.media-amazon.com/images/M/MV5BMTQzMDEwMTc5N15BMl5BanBnXkFtZTgwMzczNjQxMTE@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTQzMDEwMTc5N15BMl5BanBnXkFtZTgwMzczNjQxMTE@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTQzMDEwMTc5N15BMl5BanBnXkFtZTgwMzczNjQxMTE@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0108238/?ref_=fn_al_tt_1,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",5.9,41K,['Rowdy Herrington'],"['Rowdy Herrington', 'Marty Kaplan']","['Bruce Willis', 'Sarah Jessica Parker', 'Dennis Farina', 'Tom Sizemore', 'Brion James', 'Robert Pastorelli', 'Timothy Busfield', 'John Mahoney', 'Andre Braugher', 'Tom Atkins', 'Mike Hodge', 'Jodi Long', 'Roscoe Orman', 'Robert Gould', 'Gareth Williams', 'Ed Hooks', 'Lawrence A. Mandley', 'Julianna McCarthy']",R,1993,1h 42min,15-04-1994,United Kingdom,"Tom Hardy (Bruce Willis) is a maverick cop in pursuit of a sadistic serial killer. Demoted to river patrol after suggesting to the press the killer may be a police officer, he initiates an unauthorized investigation with his new partner (Sarah Jessica Parker). —AYM Films"
6,[ 7 12 18],214,Pink Floyd - The Wall (1982),"https://m.media-amazon.com/images/M/MV5BZDhlZTYxOTYtYTk3Ny00ZDljLTk3ZmItZTcxZWU5YTIyYmFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,7,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZDhlZTYxOTYtYTk3Ny00ZDljLTk3ZmItZTcxZWU5YTIyYmFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,11,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZDhlZTYxOTYtYTk3Ny00ZDljLTk3ZmItZTcxZWU5YTIyYmFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,14,380,562_.jpg 380w",http://www.imdb.com/title/tt0084503/?ref_=fn_al_tt_1,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,8.0,79K,['Alan Parker'],['Roger Waters'],"['Bob Geldof', 'Christine Hargreaves', 'James Laurenson', 'Eleanor David', 'Kevin McKeon', 'Bob Hoskins', 'David Bingham', 'Jenny Wright', 'Alex McAvoy', 'Ellis Dale', 'James Hazeldine', 'Ray Mort', 'Margery Mason', 'Robert Bridges', 'Michael Ensign', 'Marie Passarelli', 'Winston Rose', 'Joanne Whalley']",R,1982,1h 35min,14-07-1982,United Kingdom,"Rock star Pink Floyd is a tortured soul. Because of his childhood, he has always tried to make meaningful emotional connections to other living creatures. That childhood includes not having a male role model with his father having been killed in the war, his overprotective mother smothering him, and an oppressive school system quashing his natural creativity. Being a rock star, he is often wanted more because of what he is than who he is. The most recent failure in that true connection to someone or something else is his marriage, when on tour, he discovers that his wife back home is cheating on him. His response is to go in the opposite direction, by building a figurative wall around him to isolate himself from the rest of the world, but not before showing graphically his feelings on different gut levels. The question becomes if he or anyone else can do anything to tear down the wall in a meaningful way. —Huggo"
7,[3],1164,Zeus and Roxanne (1997),"https://m.media-amazon.com/images/M/MV5BMjU4MmNhNWMtOGZjZi00NDU1LTg5M2UtYWY5YmY3MjQwNzk5XkEyXkFqcGdeQXVyNjgzMjI4ODE@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjU4MmNhNWMtOGZjZi00NDU1LTg5M2UtYWY5YmY3MjQwNzk5XkEyXkFqcGdeQXVyNjgzMjI4ODE@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjU4MmNhNWMtOGZjZi00NDU1LTg5M2UtYWY5YmY3MjQwNzk5XkEyXkFqcGdeQXVyNjgzMjI4ODE@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0120550/?ref_=fn_al_tt_1,A touching friendship story between a dog and a dolphin.,5.3,3K,['George Miller'],['Tom Benedek'],"['Steve Guttenberg', 'Kathleen Quinlan', 'Arnold Vosloo', 'Dawn McMillan', 'Miko Hughes', 'Majandra Delfino', 'Jessica Howell', 'Duchess Tomasello', 'Shannon K. Foley', 'Jim R. Coleman', 'Alvin Farmer', 'Harri James', 'Justin Humphrey', 'James Stone', 'Maury Covington', 'Michael A. Xynidis', 'Nathan R. Fitzgerald', 'Benjamin Pettijohn']",PG,1997,1h 38min,24-01-1997,United States,"Mary Beth is a marine biologist who gets annoyed when a dog named Zeus stows aboard her research boat. Nevertheless, she is intrigued when he makes best friends with her captive dolphin, Roxanne. She falls in love with his owner, Terry, a musician who rides a bike. —Marcos Eduardo Acosta Aldrete"
8,[5 7],182,GoodFellas (1990),"https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0099685/?ref_=fn_al_tt_1,"The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.",8.7,1.1M,['Martin Scorsese'],"['Nicholas Pileggi', 'Martin Scorsese']","['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Frank Sivero', 'Tony Darrow', 'Mike Starr', 'Frank Vincent', 'Chuck Low', 'Frank DiLeo', 'Henny Youngman', 'Gina Mastrogiacomo', 'Catherine Scorsese', 'Charles Scorsese', 'Suzanne Shepherd', 'Debi Mazar', 'Margo Winkler']",R,1990,2h 26min,26-10-1990,United Kingdom,"Henry Hill might be a small time gangster, who may have taken part in a robbery with Jimmy Conway and Tommy De Vito, two other gangsters who might have set their sights a bit higher. His two partners could kill off everyone else involved in the robbery, and slowly start to think about climbing up through the hierarchy of the Mob. Henry, however, might be badly affected by his partners' success, but will he consider stooping low enough to bring about the downfall of Jimmy and Tommy? —Colin Tinto "
9,[10],443,"Birds, The (1963)","https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_QL75_UX190_CR0,5,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_QL75_UX285_CR0,8,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_QL75_UX380_CR0,10,380,562_.jpg 380w",http://www.imdb.com/title/tt0056869/?ref_=fn_al_tt_1,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,7.7,180K,['Alfred Hitchcock'],"['Daphne Du Maurier', 'Evan Hunter']","['Rod Taylor', 'Tippi Hedren', 'Jessica Tandy', 'Suzanne Pleshette', 'Veronica Cartwright', 'Ethel Griffies', 'Charles McGraw', 'Ruth McDevitt', 'Lonny Chapman', 'Joe Mantell', 'Doodles Weaver', 'Malcolm Atterbury', 'John McGovern', 'Karl Swenson', 'Richard Deacon', 'Elizabeth Wilson', 'Bill Quinn', 'Doreen Lang']",PG-13,1963,1h 59min,29-03-1963,United States,"Melanie Daniels is the modern rich socialite, part of the jet-set who always gets what she wants. When lawyer Mitch Brenner sees her in a pet shop, he plays something of a practical joke on her, and she decides to return the favor. She drives about an hour north of San Francisco to Bodega Bay, where Mitch spends the weekends with his mother Lydia and younger sister Cathy. Soon after her arrival, however, the birds in the area begin to act strangely. A seagull attacks Melanie as she is crossing the bay in a small boat, and then, Lydia finds her neighbor dead, obviously the victim of a bird attack. Soon, birds in the hundreds and thousands are attacking anyone they find out of doors. There is no explanation as to why this might be happening, and as the birds continue their vicious attacks, survival becomes the priority. —garykmcd"
