,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
0,[4],1166,Love & Human Remains (1993),"https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0107447/?ref_=fn_al_tt_1,"Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on roommates David, a gay waiter who has has given up on his acting career, and Candy, a book reviewer who is also David's ex-lover. David and Candy's lives are entangled with those of David's friends (a busboy, a psychic dominatrix, and a misogynistic civil-servant) and Candy's dates (a male bartender and a lesbian schoolteacher). Meanwhile, a serial killer menaces the concrete and asphalt neighbourhood in which David and Candy live.",6.7,2.6K,['Denys Arcand'],['Brad Fraser'],"['Thomas Gibson', 'Ruth Marshall', 'Cameron Bancroft', 'Mia Kirshner', 'Joanne Vannicola', 'Matthew Ferguson', 'Rick Roberts', 'Aidan Devine', 'Robert Higden', 'Sylvain Morin', 'Ben Watt', 'Karen Young', 'Serge Houde', 'Alex Wylding', 'Polly Shannon', 'Annie Juneau', 'Maurice Podbrey', 'Geneviève Angers']",R,1993.0,1h 40min,22-07-1994,United Kingdom,22-07-1994,United Kingdom,"Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on roommates David, a gay waiter who has has given up on his acting career, and Candy, a book reviewer who is also David's ex-lover. David and Candy's lives are entangled with those of David's friends (a busboy, a psychic dominatrix, and a misogynistic civil-servant) and Candy's dates (a male bartender and a lesbian schoolteacher). Meanwhile, a serial killer menaces the concrete and asphalt neighbourhood in which David and Candy live. —Michael Stewart"
1,[2 3],1066,Balto (1995),"https://m.media-amazon.com/images/M/MV5BMjBhNmFlZjMtMzhlYy00NDBlLWFiMjctMmE0ZjgwOGM2MTNmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX190_CR0,7,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjBhNmFlZjMtMzhlYy00NDBlLWFiMjctMmE0ZjgwOGM2MTNmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX285_CR0,10,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjBhNmFlZjMtMzhlYy00NDBlLWFiMjctMmE0ZjgwOGM2MTNmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX380_CR0,14,380,562_.jpg 380w",http://www.imdb.com/title/tt0112453/?ref_=fn_al_tt_1,"An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska.",7.1,42K,['Simon Wells'],"['Cliff Ruby', 'Elana Lesser', 'David Steven Cohen']","['Kevin Bacon', 'Bob Hoskins', 'Bridget Fonda', 'Jim Cummings', 'Phil Collins', 'Jack Angel', 'Danny Mann', 'Robbie Rist', 'Juliette Brewer', 'Sandra Dickinson', 'Miriam Margolyes', 'Lola Bates-Campbell', 'Donald Sinden', 'William Roberts', 'Garrick Hagon', 'Bill Bailey', 'Big Al', 'Michael McShane']",G,1995.0,1h 18min,29-03-1996,United Kingdom,29-03-1996,United Kingdom,"A half-wolf, half-husky named Balto gets a chance to become a hero when an outbreak of diphtheria threatens the children of Nome, Alaska in the winter of 1925. He leads a dog team on a 600-mile trip across the Alaskan wilderness to get medical supplies. The film is based on a true story which inspired the Iditarod dog sled race. —Alan Katz"
2,[ 0 15 16],195,"Terminator, The (1984)","https://m.media-amazon.com/images/M/MV5BZGE2ZDgyOWUtNzdiNS00OTI3LTkwZGQtMTMwNzM4YWUxNGNhXkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGE2ZDgyOWUtNzdiNS00OTI3LTkwZGQtMTMwNzM4YWUxNGNhXkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGE2ZDgyOWUtNzdiNS00OTI3LTkwZGQtMTMwNzM4YWUxNGNhXkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0851851/?ref_=fn_al_tt_1,"Set after the events in Terminator 2: Judgment Day (1991), Sarah Connor and her son, John, try to stay under-the-radar from the government, as they plot to destroy the computer network, Skynet, in hopes of preventing Armageddon.",7.7,59K,['Josh Friedman'],"['Lena Headey', 'Thomas Dekker', 'Summer Glau']","['Lena Headey', 'Thomas Dekker', 'Summer Glau', 'Richard T. Jones', 'Brian Austin Green', 'Garret Dillahunt', 'Shirley Manson', 'Leven Rambin', 'Stephany Jacobsen', 'Dean Winters', 'Mackenzie Brooke Smith', 'Shane Edelman', 'Sonya Walger', 'Busy Philipps', 'Jonathan Jackson', 'Sabrina Perez', 'Matt McColm', 'Brendan Hines']",,,,21-02-2008,United Kingdom,21-02-2008,United Kingdom,"This series is set after the events of Terminator 2: Judgment Day (1991). After the sacrifices of Dr. Miles Dyson and T-800 Model 101 Terminator, the Connors find themselves once again being stalked by Skynet's agents from the future. Realizing their nightmare isn't over, they decide to stop running and focus on preventing the birth of Skynet. With the aid of Cameron Phillips, a beautiful girl who has a mysterious past also linked to the future; Derek Reese, a Tech-Com soldier from the future whose past is linked with the Connors; Riley, a beautiful schoolfriend of John; and FBI Agent James Ellison, who was assigned to capture the Connors but joins them after his own encounter with one of the machines. They begin a quest to stop the United States military and a shadowy conspiracy from the future from creating the program that will stop at nothing to bring humanity to an end. —ahmetkozan"
3,[4],792,Bullets Over Broadway (1994),"https://m.media-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0109348/?ref_=fn_al_tt_1,"In New York in 1928, a struggling playwright is forced to cast a mobster's talentless girlfriend in his latest drama in order to get it produced.",7.4,38K,['Woody Allen'],"['Woody Allen', 'Douglas McGrath']","['John Cusack', 'Dianne Wiest', 'Jennifer Tilly', 'Chazz Palminteri', 'Mary-Louise Parker', 'Jack Warden', 'Joe Viterelli', 'Rob Reiner', 'Tracey Ullman', 'Jim Broadbent', 'Harvey Fierstein', 'Stacey Nelkin', 'Malgorzata Zajaczkowska', 'Charles Cragin', 'Nina von Arx', 'Edie Falco', 'Hope W. Sacharoff', 'Debi Mazar']",R,1994.0,1h 38min,12-05-1995,United Kingdom,12-05-1995,United Kingdom,"1920s Broadway. Playwright David Shayne considers himself an artist, and surrounds himself with like minded people, most struggling financially as they create art for themselves, not the masses. David, however, believes the failure of his first two plays was because he gave up creative control to other people who didn't understand the material. As such, he wants to direct his just completed third play, ""God of Our Fathers"", insider scuttlebutt being that it may very well make David the toast of Broadway. With David having no directing history, David's regular producer, Julian Marx, can't find any investors,... until a single investor who will finance the entire production comes onto the scene. He is Nick Valenti, a big time mobster, with the catch being that his dimwitted girlfriend, non-actress Olive Neal, get the lead role. A hesitant David and Julian, who are able to talk Nick into them giving Olive one of the two female supporting roles instead, go along with the scheme hoping that the three other actors hired will be able to make up for any deficiencies posed by Olive. What makes Olive's situation worse for David is that Nick has placed a bodyguard named Cheech - a typical thug who kills if need be - on Olive, he a constant presence at the theater during rehearsals. David is unaware or mindfully ignorant of issues concerning the other actors. Helen Sinclair, who has the lead, is a diva of an actress, who hasn't had a hit in years. Regardless, she is slyly manipulating David to make the role more glamorous befitting her real life persona than the frigid character he has written. Gossip is that Warner Purcell, the only male among the cast, has a roller coaster of a weight problem. Currently on a low, Warner tends to eat and eat and eat when when he gets stressed. And Eden Brent, a happy-go-lucky actress, has a constant companion in her pet chihuahua, Mr. Woofulls, whose presence is a constant thorn in Helen's side. With one problem after another during rehearsals, one event seems to have the potential to turn the production around on a permanent upswing,... that is if David goes along with it, he resisting if only because it would mean that his artistic vision was wrong. Regardless, there is still the potential for something to go violently wrong with Nick solely looking out for Olive's interest, and Cheech a constant presence, he seeing and hearing everything that is happening."
4,[7],1445,Ladybird Ladybird (1994),"https://m.media-amazon.com/images/M/MV5BYmQ0YjdkZTYtZWNiMi00ZTM1LTkzMjYtNTJkN2NiNGRhYjRhXkEyXkFqcGdeQXVyNDE0MzQxNjQ@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYmQ0YjdkZTYtZWNiMi00ZTM1LTkzMjYtNTJkN2NiNGRhYjRhXkEyXkFqcGdeQXVyNDE0MzQxNjQ@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYmQ0YjdkZTYtZWNiMi00ZTM1LTkzMjYtNTJkN2NiNGRhYjRhXkEyXkFqcGdeQXVyNDE0MzQxNjQ@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0110296/?ref_=fn_al_tt_1,"This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to another. She has four children, of four different fathers, who came to the attention of Social Services when they were injured in a fire. Subsequently, Maggie was found to be an ""unfit mother"" and her children were removed from her care. She finally meets the man of her dreams, a Paraguayan expatriate, and they start a family together. Unfortunately, Social Services seems unwilling to accept that her life has changed and rends them from their new children. She and Jorge together, and separately, fight Social Services, Immigration, and other government bureaucrats in a desperate battle to make their family whole again.",7.4,3.4K,['Ken Loach'],['Rona Munro'],"['Crissy Rock', 'Vladimir Vega', 'Sandie Lavelle', 'Mauricio Venegas', 'Ray Winstone', 'Clare Perkins', 'Jason Stracey', 'Luke Brown', 'Lily Farrell', 'Scottie Moore', ""Linda O'Grady"", 'Kim Hartley', 'Jimmy Batten', 'Sue Sawyer', 'Pamela Hunt', 'Alan Gold', 'James Bannon', 'Christine Ellerbeck']",R,1994.0,1h 41min,30-09-1994,United Kingdom,30-09-1994,United Kingdom,"Maggie Conlan is a unmarried mother. She had four children by four different men, that she left because they all beat her. The only night she left her children alone at home, they are hurt by a fire. So the social services take them away. She unsuccessfully fights to have them back."
5,[ 0  7 16],917,Mercury Rising (1998),"https://m.media-amazon.com/images/M/MV5BODA2NmY4NDEtNjk1Yi00NmI1LTgwMjEtYWZmMjRmMDUyMTlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODA2NmY4NDEtNjk1Yi00NmI1LTgwMjEtYWZmMjRmMDUyMTlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODA2NmY4NDEtNjk1Yi00NmI1LTgwMjEtYWZmMjRmMDUyMTlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0120749/?ref_=fn_al_tt_1,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,6.1,72K,['Harold Becker'],"['Ryne Douglas Pearson', 'Lawrence Konner', 'Mark Rosenthal']","['Bruce Willis', 'Miko Hughes', 'Alec Baldwin', 'Chi McBride', 'Kim Dickens', 'Robert Stanton', 'Bodhi Elfman', 'Carrie Preston', 'Lindsey Ginter', 'Peter Stormare', 'Kevin Conway', 'John Carroll Lynch', 'Kelley Hazen', 'John Doman', 'Richard Riehle', 'Chad Lindberg', 'Hank Harris', 'James MacDonald']",R,1998.0,1h 51min,02-10-1998,United Kingdom,02-10-1998,United Kingdom,Bruce Willis is an outcast FBI agent who protects a 9 year old autistic boy who is the target for assassins after cracking a top secret government code. —ShowBob 
6,[ 0 16],743,"Crow: City of Angels, The (1996)","https://m.media-amazon.com/images/M/MV5BMmY0NWRhOGQtZGNlYi00YmNlLTlmZmMtMzFhY2Y0OGFmYzM3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMmY0NWRhOGQtZGNlYi00YmNlLTlmZmMtMzFhY2Y0OGFmYzM3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY422_CR2,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMmY0NWRhOGQtZGNlYi00YmNlLTlmZmMtMzFhY2Y0OGFmYzM3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115986/?ref_=fn_al_tt_1,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.,4.7,20K,['Tim Pope'],"[""James O'Barr"", 'David S. Goyer']","['Vincent Perez', 'Mia Kirshner', 'Richard Brooks', 'Iggy Pop', 'Thomas Jane', 'Vincent Castellanos', 'Thuy Trang', 'Eric Acosta', 'Ian Dury', 'Tracey Ellis', 'Beverley Mitchell', 'Aaron Thell Smith', 'Alan Gelfant', 'Shelly Desai', 'Holley Chant', 'Kerry Rossall', 'Reynaldo Duran', 'Danny Verduzco']",R,1996.0,1h 24min,22-11-1996,United Kingdom,22-11-1996,United Kingdom,"Some time ago, Ashe Corven and his son Danny were killed when they stumbled across a pack of drug dealers murdering a fellow dealer. The dealers work for Los Angeles drug kingpin Judah Earl. Local tattoo artist Sarah, who has great knowledge of the crow legend because of what happened with her late friend Eric Draven, has been having dreams about Ashe and Danny. One night when a crow leads her to the scene of the murders of Ashe and Danny, Ashe appears before her. The crow has resurrected Ashe, so Ashe can go after Judah and his right hand man Curve. With the guidance of the crow, Ashe starts killing off Judah's men one by one, on his way to Judah. —Todd Baldridge"
7,[ 4 18],687,McHale's Navy (1997),"https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0119640/?ref_=fn_al_tt_1,"A retired Navy officer returns to active duty, along with a group of misfit sailors, to battle his former nemesis.",4.6,6.7K,['Bryan Spicer'],"['Peter Crabbe', 'Andy Rose']","['Tom Arnold', 'Dean Stockwell', 'Ernest Borgnine', 'Debra Messing', 'David Alan Grier', 'Tim Curry', 'Bruce Campbell', 'French Stewart', 'Danton Stone', 'Brian Haley', 'Henry Cho', 'Anthony Jesse Cruz', 'Honorato Magaloni', 'Guillermo Ríos', 'Eduardo López Rojas', 'Tom Ayers', 'Scott Cleverdon', 'Robert Schuch']",PG,1997.0,1h 48min,09-05-1997,United Kingdom,09-05-1997,United Kingdom,"Retired Lieutenant Commander Quinton McHale (Tom Arnold) spends his days puttering around the Caribbean in the old PT-73 selling homebrew, ice cream, and swimsuit calendars. He's brought out of retirement when his old nemesis turned the second best terrorist in the world, Major Vladakov (Tim Curry), takes over the island of San Moreno and starts building a nuclear launch silo on it. With help from his old crew and hindrances from Captain Wallace B. Binghampton (Dean Stockwell), who sank a cruise liner a while back, McHale tries to put Vladakov out of business. —Jeff Cross "
8,[10],563,Stephen King's The Langoliers (1995),"https://m.media-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR11,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR16,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR22,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0112040/?ref_=fn_al_tt_1,"Most of the passengers on an airplane disappear, and the remainder land the plane in a mysteriously barren airport.",6.1,29K,"['Patricia Wettig', 'Dean Stockwell', 'Tom Holland']","['', '', '']","['Patricia Wettig', 'Dean Stockwell', 'Tom Holland', 'Kate Maberly', 'Mark Lindsay Chapman', 'Julie Arnold Lisnet', 'Frankie Faison', 'Baxter Harris', 'Michael Louden', 'Christopher Collet', 'Kymberly Dakin', 'Kimber Riddle', 'David Morse', 'David Forrester', 'Bronson Pinchot', 'Chris Hendrie', 'Jennifer Nichole Porter', 'John Griesemer']",,,,14-05-1995,United States,14-05-1995,United States,"On a red-eye flight to Boston from Los Angeles, 10 people wake up to a shock: All of the other passengers and crew have vanished. When they try to contact the ground they make no connections. They land the plane only to discover that things haven't changed, but it's like the world is dead. Nobody's there, the air is still, sound doesn't echo, the food is tasteless, and a distant sound comes closer and closer. A race of monstrous beings bent on their destruction is heading for them, eating everything in sight. —Anonymous"
9,[0 1],1523,"Good Man in Africa, A (1994)","https://m.media-amazon.com/images/M/MV5BYTQ3YmE2ODItZjY2Yy00MTMxLTliOWQtNWVkMGM5YWY0YTYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTQ3YmE2ODItZjY2Yy00MTMxLTliOWQtNWVkMGM5YWY0YTYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTQ3YmE2ODItZjY2Yy00MTMxLTliOWQtNWVkMGM5YWY0YTYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109920/?ref_=fn_al_tt_1,"In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues.",5.1,2.5K,['Bruce Beresford'],['William Boyd'],"['Colin Friels', 'Sean Connery', 'Joanne Whalley', 'John Lithgow', 'Diana Rigg', 'Louis Gossett Jr.', 'Sarah-Jane Fenton', 'Maynard Eziashi', 'Jeremy Crutchley', 'Jackie Mofokeng', 'Daphne Greenwood', 'Themba Ndaba', 'David Phetoe', 'Dambuza Mdledle', 'Lillian Dube', 'Peter Thage', 'Patrick Mynhardt', 'George Lee']",R,1994.0,1h 34min,25-11-1994,United Kingdom,25-11-1994,United Kingdom,"Politics are already strained between English imperialists and the West African government of Kinjanja, when womanizing British diplomat Morgan Leafy (Colin Friels) is caught in bed with Celia (Joanne Whalley-Kilmer), wife of corrupt Kinjanjan Presidential candidate Sam Adekunle (Louis Gossett, Jr.). As punishment, Leafy is forced into bribing an official who has voted down a project that stands to make Adekunle very rich. Leafy thinks he's gotten off easy until he learns the lone holdout is none other than Kinjanja's own brick wall of integrity, Dr. Alex Murray (Sir Sean Connery). Meanwhile, Leafy must also contend with his absurdly stuffy boss Fanshawe (John Lithgow), Fanshawe's lusty wife, Chloe (Dame Diana Rigg), and their luscious, too friendly daughter."
