,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
0,[ 0  1 15],228,Star Trek: The Wrath of Khan (1982),"https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0084726/?ref_=fn_al_tt_1,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",7.7,117K,['Nicholas Meyer'],"['Gene Roddenberry', 'Harve Bennett', 'Jack B. Sowards']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'Walter Koenig', 'George Takei', 'Nichelle Nichols', 'Bibi Besch', 'Merritt Butrick', 'Paul Winfield', 'Kirstie Alley', 'Ricardo Montalban', 'Ike Eisenmann', 'John Vargas', 'John Winston', 'Paul Kent', 'Nicholas Guest', 'Russell Takaki']",PG,1982.0,1h 53min,16-07-1982,United Kingdom,16-07-1982,United Kingdom,"It is the 23rd century. Admiral James T. Kirk is an instructor at Starfleet Academy and feeling old; the prospect of attending his ship, the USS Enterprise--now a training ship--on a two-week cadet cruise does not make him feel any younger. But the training cruise becomes a deadly serious mission when his nemesis Khan Noonien Singh--infamous conqueror from late 20th century Earth--appears after years of exile. Khan later revealed that the planet Ceti Alpha VI exploded, and shifted the orbit of the fifth planet as a Mars-like haven. He begins capturing Project Genesis, a top secret device holding the power of creation itself, and schemes the utter destruction of Kirk. —Gregory A. Sheets "
1,[ 7 16],619,Extreme Measures (1996),"https://m.media-amazon.com/images/M/MV5BZWVlMmJhYWUtMzc1ZC00OGY2LTk2YmItMTM4NmMyYzA3YjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWVlMmJhYWUtMzc1ZC00OGY2LTk2YmItMTM4NmMyYzA3YjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWVlMmJhYWUtMzc1ZC00OGY2LTk2YmItMTM4NmMyYzA3YjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0116259/?ref_=fn_al_tt_1,A young doctor confronts a famous colleague when he learns about the true methods of his work.,6.2,19K,['Michael Apted'],"['Michael Palmer', 'Tony Gilroy']","['Hugh Grant', 'Gene Hackman', 'Sarah Jessica Parker', 'David Morse', 'Bill Nunn', 'John Toles-Bey', 'Paul Guilfoyle', 'Debra Monk', 'Shaun Austin-Olsen', 'André De Shields', 'J.K. Simmons', 'Peter Appel', 'Diana Zimmer', 'Nancy Beatty', 'Gerry Becker', 'Gene Ruffini', 'Bill MacDonald', 'Garnet Harding']",R,1996.0,1h 58min,31-01-1997,United Kingdom,31-01-1997,United Kingdom,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York. He starts to make unwanted inquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of eminent surgeon Dr. Lawrence Myrick (Gene Hackman), but Luthan soon finds himself in danger from people who want the hospital's secret to remain undiscovered. —Jonathan Broxton "
2,[4],1654,Chairman of the Board (1998),"https://m.media-amazon.com/images/M/MV5BMDhmYzA3NTctYzZkMS00YmRmLWE1MjQtZGYxNjcwZWZhYWY0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDhmYzA3NTctYzZkMS00YmRmLWE1MjQtZGYxNjcwZWZhYWY0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDhmYzA3NTctYzZkMS00YmRmLWE1MjQtZGYxNjcwZWZhYWY0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,9,380,562_.jpg 380w",http://www.imdb.com/title/tt0118836/?ref_=fn_al_tt_1,A surfer becomes the head of a major company.,2.3,6.2K,['Alex Zamm'],"['Alfredo Septién', 'Turi Meyer', 'Alex Zamm']","[""Scott 'Carrot Top' Thompson"", 'Courtney Thorne-Smith', 'Larry Miller', 'Raquel Welch', 'Mystro Clark', 'Jack Plotnick', 'Jack Warden', 'Estelle Harris', 'Bill Erwin', 'M. Emmet Walsh', 'Jack McGee', 'Glenn Shadix', 'Fred Stoller', 'Taylor Negron', 'Patrick J. Clifton', 'Stuart Damon', 'Darcie Dodds', 'Jack Bratton-Ryan']",PG-13,1998.0,1h 35min,18-09-1998,Singapore,18-09-1998,Singapore,"Surfer and inventor Edison (Scott ""Carrot Top"" Thompson) is chosen by his roommates to raise rent with his outrageous (and absurd) inventions. There's no luck in job interviews until he meets billionaire Armand McMillan (Jack Warden), who likes him, and leaves his company after his death to Edison. Edison has a lot of success with his inventions while the company's competitors do all they can to destroy him."
3,[ 1 14],1515,Wings of Courage (1995),"https://m.media-amazon.com/images/M/MV5BZWRjOGEyMWEtYmZjMi00MmVmLWE3ZjQtYmJiZTA0MmExYTU5L2ltYWdlXkEyXkFqcGdeQXVyMjI3ODYyNDU@._V1_QL75_UX190_CR0,9,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWRjOGEyMWEtYmZjMi00MmVmLWE3ZjQtYmJiZTA0MmExYTU5L2ltYWdlXkEyXkFqcGdeQXVyMjI3ODYyNDU@._V1_QL75_UX285_CR0,15,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWRjOGEyMWEtYmZjMi00MmVmLWE3ZjQtYmJiZTA0MmExYTU5L2ltYWdlXkEyXkFqcGdeQXVyMjI3ODYyNDU@._V1_QL75_UX380_CR0,19,380,562_.jpg 380w",http://www.imdb.com/title/tt0114952/?ref_=fn_al_tt_1,"While flying mail across the Andean mountains, Henri Guillaumet's plane has to crash-land, he must trek back to civilizatin on foot.",6.4,669,['Jean-Jacques Annaud'],"['Alain Godard', 'Jean-Jacques Annaud']","['Craig Sheffer', 'Elizabeth McGovern', 'Tom Hulce', 'Val Kilmer', 'Ken Pogue', 'Ron Sauvé', 'Freddy Andreiuci', 'Maggie Denise Bretton', 'Jack Ellard', 'Victor Formosa', 'Balinder Johal', 'Molly Parker', 'Donn Picard', 'Maria West']",G,1995.0,40min,18-09-1996,France,18-09-1996,France,"In 1920's South America a small group of French pilots struggle to prove they can offer a reliable airmail service over the Andes. When one of the young pilots crashes on such a flight he has to try and get back to civilization on foot. Back home, his wife and colleagues start to fear the worst. —Jeremy Perkins {J-26}"
4,[ 0 10 15 16],665,Alien 3 (1992),"https://m.media-amazon.com/images/M/MV5BYTNiYmQzNTctNzAyZC00ODY2LWE3ZjgtODU1NDA0NGI5ZDY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTNiYmQzNTctNzAyZC00ODY2LWE3ZjgtODU1NDA0NGI5ZDY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTNiYmQzNTctNzAyZC00ODY2LWE3ZjgtODU1NDA0NGI5ZDY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0103644/?ref_=fn_al_tt_1,"After her last encounter, Ellen Ripley crash-lands on Fiorina 161, a maximum security prison. When a series of strange and deadly events occur shortly after her arrival, Ripley realizes that she has brought along an unwelcome visitor.",6.5,288K,['David Fincher'],"[""Dan O'Bannon"", 'Ronald Shusett', 'Vincent Ward']","['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance', 'Paul McGann', 'Brian Glover', 'Ralph Brown', 'Danny Webb', 'Christopher John Fields', 'Holt McCallany', 'Lance Henriksen', 'Christopher Fairbank', 'Carl Chase', 'Leon Herbert', 'Vincenzo Nicoli', 'Pete Postlethwaite', 'Paul Brennen', 'Clive Mantle', 'Peter Guinness']",R,1992.0,1h 54min,21-08-1992,United Kingdom,21-08-1992,United Kingdom,"Ellen Ripley is the only survivor when she crash lands on Fiorina 161, a bleak wasteland inhabited by former inmates of the planet's maximum security prison. Once again, Ripley must face skepticism and the alien as it hunts down the prisoners and guards. Without weapons or modern technology of any kind, Ripley leads the men into battle against the terrifying creature."
5,[10],442,"Amityville Curse, The (1990)","https://m.media-amazon.com/images/M/MV5BZDFkNGVjMGEtMGVlOS00ZTdjLWJiNGYtOWZkNTllNDA5ZmExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZDFkNGVjMGEtMGVlOS00ZTdjLWJiNGYtOWZkNTllNDA5ZmExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZDFkNGVjMGEtMGVlOS00ZTdjLWJiNGYtOWZkNTllNDA5ZmExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0099030/?ref_=fn_al_tt_1,"Five people spend the night in an abandoned house, the Amityville haunted house, and soon find themselves terrorized by assorted ghosts, venomous insects and ghostly apparitions.",2.9,2K,['Tom Berry'],"['Hans Holzer', 'Michael Krueger', 'Doug Olson']","['Kim Coates', 'Dawna Wightman', 'Helen Hughes', 'David Stein', 'Anthony Dean Rubes', 'Cassandra Gava', 'Jan Rubes', 'Norris Domingue', 'Scott Yaphe', 'Mark Camacho', 'Tyrone Benskin', 'Ali Giron', 'Griffith Brewer', 'Ted A. Bohus', 'Richard Tassé']",,,,01-05-1990,Netherlands,01-05-1990,Netherlands,"Debbie and Marvin invest in the evil Amityville House to make a profit. But this place comes with baggage: its dark past is undying. And as the couple and their friends renovate the ramshackle colonial mansion, spine-chilling supernatural incidents soon put everyone's logic to the test. As a result, Debbie now faces grave danger; haunted by terrifying nightmares, she questions her sanity. Are the horrible visions connected to the brutal murder of a local priest years before, or are they a blood-curdling warning from beyond? If evil never dies, can the innocent new residents break free from the sinister Amityville curse? —Nick Riganas"
6,[5],1606,Deceiver (1997),"https://m.media-amazon.com/images/M/MV5BZjYxZWZiN2QtZjk4OC00MmM2LTkyMWItNzNjYmVhNzU5ZjY3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZjYxZWZiN2QtZjk4OC00MmM2LTkyMWItNzNjYmVhNzU5ZjY3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZjYxZWZiN2QtZjk4OC00MmM2LTkyMWItNzNjYmVhNzU5ZjY3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0119527/?ref_=fn_al_tt_1,"A hooker is found cut in two. Two cops give polygraph tests to the only suspect, James Wayland (Tim Roth), an unstable genius. After some time, the roles change.",6.6,6.4K,"['Jonas Pate', 'Josh Pate']","['Jonas Pate', 'Josh Pate']","['Tim Roth', 'Chris Penn', 'Michael Rooker', 'Renée Zellweger', 'Ellen Burstyn', 'Rosanna Arquette', 'Don Winston', 'Michael Parks', 'Mark Damon', 'J.C. Quinn', 'Jody Wilhelm', 'Ocie Pouncie', 'Bob Hungerford', 'Genevieve Butler', 'Chelsea Butler', 'David Alan Pickelsimer', 'Paul Smith', 'George Nannarello']",R,1997.0,1h 46min,15-05-1998,United Kingdom,15-05-1998,United Kingdom,"Textile company heir James Wayland (Tim Roth) is accused of murder of a prostitute named Elizabeth (Renée Zellweger), whose body was found cut in two in the park. The murder is investigated by tough Detective Edward Kennesaw (Michael Rooker) and his less experienced partner Phillip Braxton (Chris Penn). Wayland is a heavy drinker and compulsive liar, he is prone to memory losses and periods of heavy violence. He is rich enough to access necessary information, and he gets the interrogators' own dark secrets - Kennesaw is angry about affairs his wife had and had let off steam with Elizabeth, and Braxton has gambling debts with Mook (Ellen Burstyn), who is demanding payment."
7,[16],943,Killing Zoe (1994),"https://m.media-amazon.com/images/M/MV5BZmIyOGMyY2MtNmNhZS00ZjI3LWJhMmQtZmM3MjBmMTA0YWNhXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY281_CR111,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZmIyOGMyY2MtNmNhZS00ZjI3LWJhMmQtZmM3MjBmMTA0YWNhXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY422_CR167,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZmIyOGMyY2MtNmNhZS00ZjI3LWJhMmQtZmM3MjBmMTA0YWNhXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY562_CR222,0,380,562_.jpg 380w",http://www.imdb.com/title/tt6140916/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Don DuPree'],"['Roger Ebert', 'Gene Siskel']","['Roger Ebert', 'Gene Siskel']",,,,20-08-1994,United States,20-08-1994,United States,
8,[4],425,Bob Roberts (1992),"https://m.media-amazon.com/images/M/MV5BZGY2MWQwZTMtNGY2MS00ZGE2LTk3MjQtNWQwNWY5OGI2NWJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGY2MWQwZTMtNGY2MS00ZGE2LTk3MjQtNWQwNWY5OGI2NWJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGY2MWQwZTMtNGY2MS00ZGE2LTk3MjQtNWQwNWY5OGI2NWJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0103850/?ref_=fn_al_tt_1,"A conservative folk singer turns his hand to politics, running for the US Senate. He is not above dirty tricks and smear campaigns to gain an advantage over his opponent.",7.0,15K,['Tim Robbins'],['Tim Robbins'],"['Tim Robbins', 'Giancarlo Esposito', 'Alan Rickman', 'Ray Wise', 'Brian Murray', 'Gore Vidal', 'Rebecca Jenkins', 'Harry Lennix', 'John Ottavino', 'Robert Stanton', 'Kelly Willis', 'Merrilee Dale', 'Tom Atkins', 'David Strathairn', 'James Spader', 'Pamela Reed', 'Helen Hunt', 'Eva Amurri']",R,1992.0,1h 42min,11-09-1992,United Kingdom,11-09-1992,United Kingdom,"Documentary-style look at the fictional Senatorial campaign of Bob Roberts, an arch-conservative folk singer turned politician. This political satire includes several original songs co-written and performed by writer/director/star Tim Robbins, and cameo appearances by other stars as reporters and news anchors. —Scott Renshaw "
9,[ 4 14],66,While You Were Sleeping (1995),"https://m.media-amazon.com/images/M/MV5BMGI5OGRiNTgtYzdkNS00N2E1LTgxMmQtYTQyNjk4YmEyM2IzXkEyXkFqcGdeQXVyNDQ0MTYzMDA@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGI5OGRiNTgtYzdkNS00N2E1LTgxMmQtYTQyNjk4YmEyM2IzXkEyXkFqcGdeQXVyNDQ0MTYzMDA@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGI5OGRiNTgtYzdkNS00N2E1LTgxMmQtYTQyNjk4YmEyM2IzXkEyXkFqcGdeQXVyNDQ0MTYzMDA@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0114924/?ref_=fn_al_tt_1,A hopelessly romantic Chicago Transit Authority token collector is mistaken for the fiancée of a coma patient.,6.7,96K,['Jon Turteltaub'],"['Daniel G. Sullivan', 'Fredric Lebow']","['Sandra Bullock', 'Bill Pullman', 'Peter Gallagher', 'Peter Boyle', 'Jack Warden', 'Glynis Johns', 'Micole Mercurio', 'Jason Bernard', 'Michael Rispoli', 'Ally Walker', 'Monica Keena', 'Ruth Rudnick', 'Marcia Wright', 'Dick Cusack', 'Thomas Q. Morris', 'Bernie Landis', 'James Krag', 'Rick Worthy']",PG,1995.0,1h 43min,25-08-1995,United Kingdom,25-08-1995,United Kingdom,"Nursing a secret and hopeless crush on the handsome commuter who passes her booth every day, Lucy, a charming loner and Chicago Transit Authority ticket booth operator, is about to have a second chance at love. During one seemingly ordinary Christmas shift, she witnesses the object of her desire falling off the platform, and in one of those spur-of-the-moment decisions, she saves him from certain death, only to be mistaken for his fiancée at the hospital. As she enjoys the unexpected stroke of good luck, unable to tell the truth to his welcoming family, unforeseen romantic affairs further complicate matters. Now his suspicious brother, Jack, thinks he's onto something. Will Lucy face the consequences of what happened while he was sleeping? —Nick Riganas"
