,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
0,[4],364,Ace Ventura: When Nature Calls (1995),"https://m.media-amazon.com/images/M/MV5BNGFiYTgxZDctNGI4OS00MWU1LWIwOGUtZmMyNGQxYjVkZjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNGFiYTgxZDctNGI4OS00MWU1LWIwOGUtZmMyNGQxYjVkZjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNGFiYTgxZDctNGI4OS00MWU1LWIwOGUtZmMyNGQxYjVkZjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0112281/?ref_=fn_al_tt_1,"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.",6.4,209K,['Steve Oedekerk'],"['Jack Bernstein', 'Steve Oedekerk']","['Jim Carrey', 'Ian McNeice', 'Simon Callow', 'Maynard Eziashi', 'Bob Gunton', 'Sophie Okonedo', 'Tommy Davidson', 'Adewale Akinnuoye-Agbaje', 'Danny Daniels', 'Sam Phillips', 'Damon Standifer', 'Andrew Steel', 'Bruce Spence', 'Tom Grunke', ""Arsenio 'Sonny' Trinidad"", 'Kristin Norton', 'Michael Reid MacKay', 'Kayla Allen']",PG-13,1995.0,1h 30min,26-12-1995,United Kingdom,26-12-1995,United Kingdom,"Ace Ventura, emerging from self-imposed exile in a remote Himalayan hideaway, travels to Africa with explorer Fulton Greenwall to find a sacred bat which is told will avert a war between with Wachootoo and Wachati tribes. Of course, when Ace gets involved, all hell breaks loose... —Jonathan Broxton "
1,[ 2  3 12],501,Dumbo (1941),"https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0033563/?ref_=fn_al_tt_1,"Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",7.2,126K,"['Samuel Armstrong', 'Norman Ferguson', 'Wilfred Jackson']","['Joe Grant', 'Dick Huemer', 'Otto Englander']","['Sterling Holloway', 'Edward Brophy', 'Herman Bing', 'Billy Bletcher', 'Hall Johnson Choir', 'Cliff Edwards', 'Verna Felton', 'Noreen Gammill', 'Eddie Holden', 'Malcolm Hutton', 'James MacDonald', 'Harold Manley', 'John McLeish', 'Jack Mercer', 'Tony Neil', 'Dorothy Scott', 'Sarah Selby', 'Billy Sheets']",G,1941.0,1h 4min,02-01-1942,United Kingdom,02-01-1942,United Kingdom,"The stork delivers a baby elephant to Mrs. Jumbo, veteran of the circus, but the newborn is ridiculed because of his truly enormous ears and dubbed ""Dumbo"". After being separated from his mother, Dumbo is relegated to the circus' clown acts; it is up to his only friend, a mouse, to assist Dumbo to achieve his full potential. —Tim Pickett "
2,[ 0  1 16],1013,Anaconda (1997),"https://m.media-amazon.com/images/M/MV5BZDc4ODcyNWMtMzI2Zi00YzcwLWE4ZTUtYWM3OWI1MTgwYTc1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZDc4ODcyNWMtMzI2Zi00YzcwLWE4ZTUtYWM3OWI1MTgwYTc1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZDc4ODcyNWMtMzI2Zi00YzcwLWE4ZTUtYWM3OWI1MTgwYTc1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0118615/?ref_=fn_al_tt_1,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",4.8,101K,['Luis Llosa'],"['Hans Bauer', 'Jim Cash', 'Jack Epps Jr.']","['Jon Voight', 'Jennifer Lopez', 'Eric Stoltz', 'Ice Cube', 'Jonathan Hyde', 'Owen Wilson', 'Kari Wuhrer', 'Vincent Castellanos', 'Danny Trejo', 'Frank Welker']",PG-13,1997.0,1h 29min,09-05-1997,United Kingdom,09-05-1997,United Kingdom,"When a documentary crew traveling through the Amazon jungle, picks up a stranded man, they are unaware of the trouble that will occur. This stranger's hobby is to capture the giant Anaconda snake, and plans to continue targeting it on their boat, by any means necessary. —FilmFanUk"
3,[2 3 4],1,Toy Story (1995),"https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0114709/?ref_=fn_al_tt_1,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,8.3,930K,['John Lasseter'],"['John Lasseter', 'Pete Docter', 'Andrew Stanton']","['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf', 'R. Lee Ermey', 'Sarah Rayne', 'Penn Jillette', 'Jack Angel', 'Spencer Aste', 'Greg Berg', 'Lisa Bradley', 'Kendall Cunningham']",G,1995.0,1h 21min,22-03-1996,United Kingdom,22-03-1996,United Kingdom,"A little boy named Andy loves to be in his room, playing with his toys, especially his doll named ""Woody"". But, what do the toys do when Andy is not with them, they come to life. Woody believes that his life (as a toy) is good. However, he must worry about Andy's family moving, and what Woody does not know is about Andy's birthday party. Woody does not realize that Andy's mother gave him an action figure known as Buzz Lightyear, who does not believe that he is a toy, and quickly becomes Andy's new favorite toy. Woody, who is now consumed with jealousy, tries to get rid of Buzz. Then, both Woody and Buzz are now lost. They must find a way to get back to Andy before he moves without them, but they will have to pass through a ruthless toy killer, Sid Phillips. —John Wiggins"
4,[ 3  4 12],419,Mary Poppins (1964),"https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX285_CR0,6,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX380_CR0,8,380,562_.jpg 380w",http://www.imdb.com/title/tt0058331/?ref_=fn_al_tt_1,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",7.8,164K,['Robert Stevenson'],"['Bill Walsh', 'Don DaGradi', 'P.L. Travers']","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns', 'Hermione Baddeley', 'Reta Shaw', 'Karen Dotrice', 'Matthew Garber', 'Elsa Lanchester', 'Arthur Treacher', 'Reginald Owen', 'Ed Wynn', 'Jane Darwell', 'Arthur Malet', 'James Logan', 'Don Barclay', 'Alma Lawton', 'Marjorie Eaton']",G,1964.0,2h 19min,17-12-1964,United Kingdom,17-12-1964,United Kingdom,"When Jane and Michael Banks are faced with the prospect of a new nanny, they are pleasantly surprised by the arrival of the magical Mary Poppins. Embarking on a series of fantastical adventures with her and her Cockney performer friend, Bert, they try to pass on some of her sunny attitude to their preoccupied parents. —Jwelch5742"
5,[ 4  7 16],337,"House of Yes, The (1997)","https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0119324/?ref_=fn_al_tt_1,A mentally unbalanced young woman - who is convinced she is Jackie Kennedy - flies into a murderous rage when her brother returns home to reveal he is engaged.,6.6,8K,['Mark Waters'],"['Wendy MacLeod', 'Mark Waters']","['Parker Posey', 'Josh Hamilton', 'Tori Spelling', 'Freddie Prinze Jr.', 'Geneviève Bujold', 'Rachael Leigh Cook', 'David Love', 'John Connally', 'Lady Bird Johnson', 'Lyndon B. Johnson', 'Jacqueline Kennedy', 'John F. Kennedy']",R,1997.0,1h 25min,10-10-1997,United States,10-10-1997,United States,"'Jackie-O' is anxiously awaiting the visit of her brother home for Thanksgiving, but isn't expecting him to bring a friend. She's even more shocked to learn that this friend is his fiancée. It soon becomes clear that 'Jackie-O's obsession is nothing compared to her obsession with her brother, as it also becomes clear she isn't the only member of the family with problems... —Mike Myers "
6,[4],1302,Late Bloomers (1996),"https://m.media-amazon.com/images/M/MV5BMDIyZDVjZTgtMGRiZC00NjFkLWE1ZGUtYWY4YjVhYTU2ZGEyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDIyZDVjZTgtMGRiZC00NjFkLWE1ZGUtYWY4YjVhYTU2ZGEyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDIyZDVjZTgtMGRiZC00NjFkLWE1ZGUtYWY4YjVhYTU2ZGEyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116834/?ref_=fn_al_tt_1,"High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process.",5.8,495,['Julia Dyer'],['Gretchen Dyer'],"['Connie Nelson', 'Dee Hennigan', 'Gary Mitchell Carter', 'Jonah Lisa Dyer', 'Esteban Powell', 'Joe Nemmers', 'Rene Moreno', 'T.A. Taylor', 'Molly Norton', 'Graham Skipper', 'Tabitha Woods', 'Ivan Klousia', 'Lisa Lee Schmidt', 'Katherine Owens', 'Julie Mayfield', 'Brave Combo', 'Tyrees Allen', 'John S. Davies']",Not Rated,1996.0,1h 47min,01-01-1996,United States,01-01-1996,United States,"The story of two ordinary women in their mid years, who live deep in the bible belt, populated by square teachers, libidinous students and home to suburban monotony. Carly is a married woman with two kids, who works as the school secretary; Dinah is the single, lonely math teacher who coaches the girls' basketball team. Long time disinterest between the women perchance evolves in to a series of one-on-one basketball games, during which the two women grow closer physically and emotionally, until one heated game ends spontaneously in a kiss. The outcry from family, friends and the community as the relationship between these two women blooms, creates a timely story in which is woven the notion of family, of gay relationships and which raises the banner of gay marriage. —Strand Releasing "
7,[ 4 10],1371,"Machine, The (1994)","https://m.media-amazon.com/images/M/MV5BYzc4NDFjODgtNTA3NS00NmZhLTk0M2UtYzhhMzBmMzcwMjVkXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_QL75_UY281_CR11,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYzc4NDFjODgtNTA3NS00NmZhLTk0M2UtYzhhMzBmMzcwMjVkXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_QL75_UY422_CR16,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYzc4NDFjODgtNTA3NS00NmZhLTk0M2UtYzhhMzBmMzcwMjVkXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_QL75_UY562_CR22,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109575/?ref_=fn_al_tt_1,"After a mad genius inventor of killer robots and cyborgs at Chaank Armaments Corp. kills execs, he unleashes his ultimate death machine on the new cute CEO firing him.",5.7,4.2K,['Stephen Norrington'],['Stephen Norrington'],"['Brad Dourif', 'Ely Pouget', 'William Hootkins', 'John Sharian', 'Martin McDougall', 'Andreas Wisniewski', 'Richard Brake', 'Alex Brooks', 'Stuart St. Paul', 'Jackie Sawiris', 'Annemarie Lawless', 'Julie Cox', 'Kathleen Tessaro', 'Ronald Fernee', 'Lesley Lyon', 'Jason Shepherd', 'Colleen Passard', 'Robert Jezek']",R,1994.0,2h,04-02-1994,United Kingdom,04-02-1994,United Kingdom,"Chaank Armaments is experimenting with the ultimate fighting machine which is part human - part machine. So far, the Hardman project has been unreliable and has killed a number of innocent people. The genius behind this project is Jack who lives in a world of models, toys and magazines. When he is fired by Cale for killing a few corporate officers, he unleashes the ultimate killing machine called the 'Warbeast' against Cale and those who would help her. —Tony Fontana "
8,[7],910,Nil By Mouth (1997),"https://m.media-amazon.com/images/M/MV5BOWRkNGM5NTEtYWViNi00ODE5LWFkNmItOGVjNmE4ZjZmY2JjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOWRkNGM5NTEtYWViNi00ODE5LWFkNmItOGVjNmE4ZjZmY2JjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOWRkNGM5NTEtYWViNi00ODE5LWFkNmItOGVjNmE4ZjZmY2JjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0119792/?ref_=fn_al_tt_1,"A rough, short-tempered patriarch of a working-class family sees his life and the relationships around him slowly unravel.",7.3,8.9K,['Gary Oldman'],['Gary Oldman'],"['Ray Winstone', 'Kathy Burke', 'Charlie Creed-Miles', 'Laila Morse', 'Edna Doré', 'Chrissie Cotterill', 'Jon Morrison', 'Jamie Foreman', 'Steve Sweeney', 'Terry Rowley', 'Sam Miller', 'Leah Fitzgerald', 'Gerry Bromfield', 'Neil Maskell', 'Sid Golder', 'John Blundell', 'Kenan Hudaverdi', 'Everton Nelson']",R,1997.0,2h 8min,10-10-1997,United Kingdom,10-10-1997,United Kingdom,"Raymond, his wife Val, and her brother Billy live in a working-class London district. Also in their family is Val and Billy's mother Janet and grandmother Kath. Billy is a drug addict and Raymond kicks him out of the house, making him live on his own. Raymond is generally rough, even violent, and that leads to problems in the family's life. —Gustaf Molin "
9,[7],282,"Time to Kill, A (1996)","https://m.media-amazon.com/images/M/MV5BZWQyYTM5ZjUtNDUwMS00OWEwLTgwMzctMGYyN2UzMThjNmVmXkEyXkFqcGdeQXVyNjc2MzA0NTM@._V1_QL75_UY281_CR46,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWQyYTM5ZjUtNDUwMS00OWEwLTgwMzctMGYyN2UzMThjNmVmXkEyXkFqcGdeQXVyNjc2MzA0NTM@._V1_QL75_UY422_CR68,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWQyYTM5ZjUtNDUwMS00OWEwLTgwMzctMGYyN2UzMThjNmVmXkEyXkFqcGdeQXVyNjc2MzA0NTM@._V1_QL75_UY562_CR91,0,380,562_.jpg 380w",http://www.imdb.com/title/tt4439176/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Rodney Ferrer'],['Rodney Ferrer'],"['Judy Alvarez', 'Paul Coughlan', 'Demingo Graham', 'Tom Hair', 'Soleidy Mendez', 'Mikial Kenneth Millard', 'Daniel Montesano', 'Liz Tancredi', 'Shivantha Wijesinha']",,,,01-01-2015,United States,01-01-2015,United States,
