,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
0,[7],136,Mr. Smith Goes to Washington (1939),"https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX190_CR0,3,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX380_CR0,6,380,562_.jpg 380w",http://www.imdb.com/title/tt0031679/?ref_=fn_al_tt_1,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character.",8.1,112K,['Frank Capra'],"['Sidney Buchman', 'Lewis R. Foster', 'Myles Connolly']","['James Stewart', 'Jean Arthur', 'Claude Rains', 'Edward Arnold', 'Guy Kibbee', 'Thomas Mitchell', 'Eugene Pallette', 'Beulah Bondi', 'H.B. Warner', 'Harry Carey', 'Astrid Allwyn', 'Ruth Donnelly', 'Grant Mitchell', 'Porter Hall', 'H.V. Kaltenborn', 'Charles Lane', 'Pierre Watkin', 'Dick Elliott']",Passed,1939.0,2h 9min,19-10-1939,United States,19-10-1939,United States,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed on a lark by the spineless governor of his state. He is reunited with the state's senior senator--presidential hopeful and childhood hero, Senator Joseph Paine. In Washington, however, Smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, Jim Taylor. Taylor first tries to corrupt Smith and then later attempts to destroy Smith through a scandal. —James Yu "
1,[ 7 18],180,Apocalypse Now (1979),"https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0078788/?ref_=fn_al_tt_1,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,8.4,631K,['Francis Ford Coppola'],"['John Milius', 'Francis Ford Coppola', 'Michael Herr']","['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest', 'Sam Bottoms', 'Laurence Fishburne', 'Albert Hall', 'Harrison Ford', 'Dennis Hopper', 'G.D. Spradlin', 'Jerry Ziesmer', 'Scott Glenn', 'Bo Byers', 'James Keane', 'Kerry Rossall', 'Ron McQueen', 'Tom Mason', 'Cynthia Wood']",R,1979.0,2h 27min,19-12-1979,United Kingdom,19-12-1979,United Kingdom,"It is the height of the war in Vietnam, and U.S. Army Captain Willard is sent by Colonel Lucas and a General to carry out a mission that, officially, 'does not exist - nor will it ever exist'. The mission: To seek out a mysterious Green Beret Colonel, Walter Kurtz, whose army has crossed the border into Cambodia and is conducting hit-and-run missions against the Viet Cong and NVA. The army believes Kurtz has gone completely insane and Willard's job is to eliminate him. Willard, sent up the Nung River on a U.S. Navy patrol boat, discovers that his target is one of the most decorated officers in the U.S. Army. His crew meets up with surfer-type Lt-Colonel Kilgore, head of a U.S Army helicopter cavalry group which eliminates a Viet Cong outpost to provide an entry point into the Nung River. After some hair-raising encounters, in which some of his crew are killed, Willard, Lance and Chef reach Colonel Kurtz's outpost, beyond the Do Lung Bridge. Now, after becoming prisoners of Kurtz, will Willard & the others be able to fulfill their mission?"
2,[7],614,Giant (1956),"https://m.media-amazon.com/images/M/MV5BODk3YjdjZTItOGVhYi00Mjc2LTgzMDAtMThmYTVkNTBlMWVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UX190_CR0,9,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODk3YjdjZTItOGVhYi00Mjc2LTgzMDAtMThmYTVkNTBlMWVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UX285_CR0,13,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODk3YjdjZTItOGVhYi00Mjc2LTgzMDAtMThmYTVkNTBlMWVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UX380_CR0,17,380,562_.jpg 380w",http://www.imdb.com/title/tt0049261/?ref_=fn_al_tt_1,Sprawling epic covering the life of a Texas cattle rancher and his family and associates.,7.6,37K,['George Stevens'],"['Edna Ferber', 'Fred Guiol', 'Ivan Moffat']","['Elizabeth Taylor', 'Rock Hudson', 'James Dean', 'Carroll Baker', 'Jane Withers', 'Chill Wills', 'Mercedes McCambridge', 'Dennis Hopper', 'Sal Mineo', 'Rod Taylor', 'Judith Evelyn', 'Earl Holliman', 'Robert Nichols', 'Paul Fix', 'Alexander Scourby', 'Fran Bennett', 'Charles Watts', 'Elsa Cárdenas']",G,1956.0,3h 21min,24-11-1956,United States,24-11-1956,United States,"Texan rancher Jordan ""Bick"" Benedict, Jr. visits a Maryland farm to buy a prize horse. While there he meets and falls in love with the owner's daughter Leslie, they are married immediately and return to his ranch. The story of their family and its rivalry with cowboy and (later oil tycoon) Jett Rink unfolds across two generations. —Col Needham "
3,[7],1328,Of Love and Shadows (1994),"https://m.media-amazon.com/images/M/MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@._V1_QL75_UY422_CR5,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@._V1_QL75_UY562_CR7,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0110712/?ref_=fn_al_tt_1,"Chile 1973 is ruled by the dictator Pinochet. The wealthy don't see the violence, terror, executions etc. including Irene. She's engaged to an officer in the fascist military. She meets Francisco who opens her eyes to truth and love.",5.1,2.1K,['Betty Kaplan'],"['Isabel Allende', 'Donald Freed']","['Antonio Banderas', 'Jennifer Connelly', 'Stefania Sandrelli', 'Diego Wallraff', 'Camilo Gallardo', 'Patricio Contreras', 'Jorge Rivera López', 'Ángela Ragno', 'Alejandro Toccalino', 'Alfredo Martín', 'Ana Leza', 'Carmen Renard', 'Cesar Parlani', 'Claudio Ciacci', 'Daniel Alvarado', 'Darío Fernández', 'Dennis Dann', 'Diego Leske']",R,1994.0,1h 43min,02-02-1995,Argentina,02-02-1995,Argentina,"Irene is a magazine editor living under the shadow of the Pinochet dictatorship in Chile. Francisco is a handsome photographer and he comes to Irene for a job. As a sympathizer with the underground resistance movement, Francisco opens her eyes and her heart to the atrocities being committed by the state. —Anonymous"
4,[5 7],56,Pulp Fiction (1994),"https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY281_CR2,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY422_CR2,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY562_CR3,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0110912/?ref_=fn_al_tt_1,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",8.9,1.9M,['Quentin Tarantino'],"['Quentin Tarantino', 'Roger Avary']","['John Travolta', 'Uma Thurman', 'Samuel L. Jackson', 'Bruce Willis', 'Tim Roth', 'Amanda Plummer', 'Laura Lovelace', 'Phil LaMarr', 'Frank Whaley', 'Burr Steers', 'Ving Rhames', 'Paul Calderon', 'Bronagh Gallagher', 'Rosanna Arquette', 'Eric Stoltz', 'Jerome Patrick Hoban', 'Michael Gilden', 'Gary Shorelle']",R,1994.0,2h 34min,21-10-1994,United Kingdom,21-10-1994,United Kingdom,"Jules Winnfield (Samuel L. Jackson) and Vincent Vega (John Travolta) are two hitmen who are out to retrieve a suitcase stolen from their employer, mob boss Marsellus Wallace (Ving Rhames). Wallace has also asked Vincent to take his wife Mia (Uma Thurman) out a few days later when Wallace himself will be out of town. Butch Coolidge (Bruce Willis) is an aging boxer who is paid by Wallace to lose his fight. The lives of these seemingly unrelated people are woven together comprising of a series of funny, bizarre and uncalled-for incidents. —Soumitra"
5,[ 0 16],144,Die Hard (1988),"https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0095016/?ref_=fn_al_tt_1,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,8.2,823K,['John McTiernan'],"['Roderick Thorp', 'Jeb Stuart', 'Steven E. de Souza']","['Bruce Willis', 'Alan Rickman', 'Bonnie Bedelia', 'Reginald VelJohnson', 'Paul Gleason', ""De'voreaux White"", 'William Atherton', 'Hart Bochner', 'James Shigeta', 'Alexander Godunov', 'Bruno Doyon', 'Andreas Wisniewski', 'Clarence Gilyard Jr.', 'Joey Plewa', 'Lorenzo Caccialanza', 'Gérard Bonn', 'Dennis Hayden', 'Al Leong']",R,1988.0,2h 12min,03-02-1989,United Kingdom,03-02-1989,United Kingdom,"NYPD cop John McClane goes on a Christmas vacation to visit his wife Holly in Los Angeles where she works for the Nakatomi Corporation. While they are at the Nakatomi headquarters for a Christmas party, a group of robbers led by Hans Gruber take control of the building and hold everyone hostage, with the exception of John, while they plan to perform a lucrative heist. Unable to escape and with no immediate police response, John is forced to take matters into his own hands. —Sam"
6,[ 0  1  7 14],720,First Knight (1995),"https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0113071/?ref_=fn_al_tt_1,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.",6.0,71K,['Jerry Zucker'],"['Lorne Cameron', 'David Hoselton', 'William Nicholson']","['Sean Connery', 'Richard Gere', 'Julia Ormond', 'Ben Cross', 'Liam Cunningham', 'Christopher Villiers', 'Valentine Pelka', 'Colin McCormack', 'Ralph Ineson', 'John Gielgud', 'Stuart Bunce', 'Jane Robbins', 'Jean Marie Coffey', 'Paul Kynman', 'Tom Lucy', 'John Blakey', 'Robert Gwyn Davin', 'Sean Blowers']",PG-13,1995.0,2h 14min,07-07-1995,United Kingdom,07-07-1995,United Kingdom,"After King Arthur of Camelot has fought several wars which has led to peace and justice for his land, he is turning his attention to thoughts of marriage, his chosen one being Lady Guinevere, who has become head of neighboring Leonesse following the death of her father. Peace and justice for Arthur and Guinevere are short lived as Prince Malagant, one of the knights of the round table, wants Camelot for himself and King Arthur deposed. Many in the land follow Malagant, whose quest also involves marauding Leonesse. As the King's betrothed, Guinevere becomes Malagant's target in achieving both of his goals. Meanwhile, Lancelot is a free-living peasant who often makes his way through life by demonstrations of his sword fighting prowess. His skill is largely due to his ability to assess his opponents, and not fear dying. On Malagant's first attempt at abducting Guinevere, Lancelot, by happenstance, is there to save her. He falls in love with her at first sight. Although attracted to the man who saved her, Guinevere cannot think of any other man in the lead up to her marriage to Arthur. Because of his attraction to Guinevere, Lancelot becomes involved in the battles between Malagant and Arthur in Lancelot doing whatever needed to keep Guinevere safe. As these battles brew and as Arthur becomes indebted to Lancelot for saving Guinevere at the possible expense of his own life, Guinevere cannot help but fall for Lancelot, resulting in a romantic triangle comprised of Arthur, Guinevere and Lancelot, a triangle of which Arthur is unaware."
7,[0 1 4 5],29,Batman Forever (1995),"https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0112462/?ref_=fn_al_tt_1,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.",5.4,242K,['Joel Schumacher'],"['Bob Kane', 'Lee Batchler', 'Janet Scott Batchler']","['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell"", 'Michael Gough', 'Pat Hingle', 'Drew Barrymore', 'Debi Mazar', 'Elizabeth Sanders', 'Rene Auberjonois', 'Joe Grifasi', 'Philip Moon', 'Jessica Tuck', 'Dennis Paladino', 'Kimberly Scott', 'Michael Paul Chan', 'Jon Favreau']",PG-13,1995.0,2h 1min,14-07-1995,United Kingdom,14-07-1995,United Kingdom,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face incorrectly believes Batman caused the courtroom accident which left him disfigured on one side; he has unleashed a reign of terror on the good people of Gotham. Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler he perfects a device for draining information from all the brains in Gotham, including Bruce Wayne's knowledge of his other identity. Batman/Wayne is/are the love focus of Dr. Chase Meridan. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin the Boy Wonder. —Ed Stephan "
8,[4],1494,"Mostro, Il (1994)","https://m.media-amazon.com/images/M/MV5BZjRkZDIwODUtZjNhNC00OTgzLThhNTAtMzQ2ZWRiOWUwMmY0XkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_QL75_UX190_CR0,13,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZjRkZDIwODUtZjNhNC00OTgzLThhNTAtMzQ2ZWRiOWUwMmY0XkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_QL75_UX285_CR0,20,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZjRkZDIwODUtZjNhNC00OTgzLThhNTAtMzQ2ZWRiOWUwMmY0XkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_QL75_UX380_CR0,27,380,562_.jpg 380w",http://www.imdb.com/title/tt0110570/?ref_=fn_al_tt_1,"After a series of bizarre actions, Loris is mistaken for a serial killer. Jessica, a policewoman in undercover, will try to induce him to commit a murder.",7.4,10K,['Roberto Benigni'],"['Roberto Benigni', 'Vincenzo Cerami', 'Michel Blanc']","['Roberto Benigni', 'Michel Blanc', 'Nicoletta Braschi', 'Dominique Lavanant', 'Jean-Claude Brialy', 'Laurent Spielvogel', 'Ivano Marescotti', 'Franco Mescolini', 'Massimo Girotti', 'Luciana Palombi', 'Vittorio Amandola', 'Rita Di Lernia', 'Gennaro Morrone', 'Vincenzo Vitagliano', 'Giulio Turli', 'Flavio de Flavis', 'Roberto Corbiletto', 'Luisa Malcotti']",R,1994.0,1h 52min,22-10-1994,Italy,22-10-1994,Italy,"A vicious serial sex killer is on the loose, and landscape gardener and shop-window outfitter Loris is the prime suspect, thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover policewoman Jessica is assigned by eccentric police psychologist Taccone to follow Loris and provide evidence for his arrest - but things don't quite go according to plan... —Michael Brooke "
9,[7],1583,"Invitation, The (Zaproszenie) (1986)","https://m.media-amazon.com/images/M/MV5BN2E3NjIwM2EtNzI3Zi00ZWMwLTliZjgtOWY1N2VlODQ0NjcyXkEyXkFqcGdeQXVyNjIxMzk1NA@@._V1_QL75_UY281_CR111,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BN2E3NjIwM2EtNzI3Zi00ZWMwLTliZjgtOWY1N2VlODQ0NjcyXkEyXkFqcGdeQXVyNjIxMzk1NA@@._V1_QL75_UY422_CR166,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BN2E3NjIwM2EtNzI3Zi00ZWMwLTliZjgtOWY1N2VlODQ0NjcyXkEyXkFqcGdeQXVyNjIxMzk1NA@@._V1_QL75_UY562_CR221,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0092281/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",5.9,9,['Wanda Jakubowska'],['Wanda Jakubowska'],"['Antonina Gordon-Górecka', 'Maria Probosz', 'Kazimierz Witkiewicz', 'Leszek Zentara', 'Wieslawa Mazurkiewicz', 'Ewa Jendrzejewska', 'Maria Nowotarska', 'Janusz Sykutera', 'Artur Barcis', 'Ewa Szykulska', 'Jan Krzyzanowski', 'Olga Bielska', 'Malgorzata Bury', 'Elzbieta Borkowska', 'Jacek Chmielnik', 'Boguslawa Czuprynówna', 'Jerzy Fedorowicz', 'Adam Fornal']",,1986.0,1h 32min,26-04-1986,Poland,26-04-1986,Poland,
