,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
0,[ 0  1 13],405,Mission: Impossible (1996),"https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117060/?ref_=fn_al_tt_1,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.",7.1,404K,['Brian De Palma'],"['Bruce Geller', 'David Koepp', 'Steven Zaillian']","['Tom Cruise', 'Jon Voight', 'Emmanuelle Béart', 'Henry Czerny', 'Jean Reno', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave', 'Ingeborga Dapkunaite', 'Valentina Yakunina', 'Marek Vasut', 'Nathan Osgood', 'John McLaughlin', 'Rolf Saxon', 'Karel Dobrý', 'Andreas Wisniewski', 'David Shaeffer', 'Rudolf Pechan']",PG-13,1996,1h 50min,05-07-1996,United Kingdom,05-07-1996,United Kingdom,"Based on the hit television series. Jim Phelps (Jon Voight) was sent to Prague for a mission to prevent the theft of classified material. His wife Claire (Emmanuelle Béart) and his trusted partner Ethan Hunt (Tom Cruise) were members of Phelps' team. Unfortunately, something went horribly wrong and the mission failed, leaving Ethan Hunt the seemingly lone survivor. After he reported the failed mission, Kittridge (Henry Czerny), the head of the agency, suspects Ethan of being the culprit for the failed mission. Now, Ethan uses unorthodox methods (which includes the aid of an arms dealer going by the name ""Max"" (Vanessa Redgrave)) to try to find who set him up and to clear his name. —John Wiggins"
1,[4],725,Exit to Eden (1994),"https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY422_CR3,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY562_CR4,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109758/?ref_=fn_al_tt_1,"Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden.",4.3,6.8K,['Garry Marshall'],"['Anne Rice', 'Deborah Amelon', 'Bob Brunner']","['Dana Delany', 'Dan Aykroyd', ""Rosie O'Donnell"", 'Paul Mercurio', 'Hector Elizondo', 'Stuart Wilson', 'Iman', ""Sean O'Bryan"", 'Stephanie Niznik', 'Phil Redrow', 'Sandra Taylor', 'Julie Hughes', 'Laurelle Mehus', 'Tom Hines', 'Alison Moir', 'Deborah Pratt', 'Laura Harring', 'James Patrick Stuart']",R,1994,1h 53min,07-07-1995,United Kingdom,07-07-1995,United Kingdom,"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations. —Ed Sutton "
2,[7],863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","https://m.media-amazon.com/images/M/MV5BZWRmZjNhNTAtNjgyMy00OGIyLWJkZGQtNjdkNDcwMmZjOWQzXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UY281_CR6,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWRmZjNhNTAtNjgyMy00OGIyLWJkZGQtNjdkNDcwMmZjOWQzXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UY422_CR8,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWRmZjNhNTAtNjgyMy00OGIyLWJkZGQtNjdkNDcwMmZjOWQzXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UY562_CR11,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0065777/?ref_=fn_al_tt_1,"The story of the Finzi-Continis, a noble family of Ferrara, during the Jewish persecution in Italy's 1930s.",7.4,6.5K,['Vittorio De Sica'],"['Giorgio Bassani', 'Ugo Pirro', 'Vittorio Bonicelli']","['Dominique Sanda', 'Lino Capolicchio', 'Helmut Berger', 'Fabio Testi', 'Romolo Valli', 'Camillo Cesarei', 'Inna Alexeievna', 'Katina Morisani', 'Barbara Pilavin', 'Michael Berger', 'Ettore Geri', 'Raffaele Curi', 'Giampaolo Duregon', 'Marcella Gentile', 'Cinzia Bruno', ""Alessandro D'Alatri"", 'Camillo Angelini-Rota', 'Joshua Sinclair']",R,1970,1h 34min,30-06-1972,United Kingdom,30-06-1972,United Kingdom,"Mussolini's Italy, late 1930s: the Finzi-Contini are one of the leading wealthy Jewish families. Their adult children gather friends for tennis and parties at their lovely grounds, with the rest of the world at bay, while politics close in. —OJT"
3,[5 7],1638,Normal Life (1996),"https://m.media-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117202/?ref_=fn_al_tt_1,"Chris is young idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money, Pam is big spender and their marriage is constantly troublesome with the financial situation getting worse and worse. The biggest blow comes after Chris loses his job. In the desperate situation Chris decides to use his police skills to rob banks.",6.2,2.3K,['John McNaughton'],"['Peg Haller', 'Bob Schneider']","['Ashley Judd', 'Luke Perry', 'Bruce A. Young', 'Jim True-Frost', 'Edmund Wyson', 'Michael Skewes', 'Scott Cummins', 'Kevin Mukherji', 'Kate Walsh', 'Tom Towles', 'Penelope Milford', 'Brian McCann', 'Dawn Maxey', 'Kevin Hurley', 'Brian Blondell', 'Grady Hutt', 'Jonathan Lavan', 'Diane Dorsey']",R,1996,1h 41min,07-03-1997,United Kingdom,07-03-1997,United Kingdom,"Chris is a young, idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money, Pam is a big spender and their marriage is constantly in trouble, what with their financial situation getting worse and worse. The biggest blow comes after Chris loses his job. In the desperate situation Chris finds himself in, he decides to use his police skills to rob banks. —Dragan Antulov "
4,[ 4 14],747,Benny & Joon (1993),"https://m.media-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0106387/?ref_=fn_al_tt_1,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,7.2,57K,['Jeremiah S. Chechik'],"['Barry Berman', 'Lesley McNeil']","['Johnny Depp', 'Mary Stuart Masterson', 'Aidan Quinn', 'Julianne Moore', 'Oliver Platt', 'CCH Pounder', 'Dan Hedaya', 'Joe Grifasi', 'William H. Macy', 'Liane Curtis', 'Eileen Ryan', 'Don Hamilton', 'Waldo Larson', 'Irvin Johnson', 'Shane Nilsson', 'Leslie Laursen', 'Faye Killebrew', 'Ramsin Amirkhas']",PG,1993,1h 38min,09-07-1993,United Kingdom,09-07-1993,United Kingdom,"In Spokane, Washington, Juniper Pearl - Joon to those that know her - is an artist. She is also a mentally challenged young woman who requires around the clock care, as she could cause harm to herself or others. Her brother Benny Pearl, who owns and operates a garage and who is her only living relative since their parents died twelve years ago in a car accident, has made the decision that she would live at home with him, in the process sacrificing being able to have a personal life of his own. He has hired full-time housekeepers to provide that care when he isn't around. However, he has exhausted the list of housekeepers, who keep quitting because Joon is too much to handle. As such, Benny makes the decision that perhaps it would be best for all concerned if Joon were to live in a group home, something he is hesitating telling her for fear of her reaction. Into their lives comes Sam, the eccentric cousin of Benny's friend Mike, who they obtained from Mike in a losing hand of poker. Among his eccentricities, Sam has a penchant for bursting into esque physical comedy routines. As Sam ultimately makes a connection with both Benny and Joon, he becomes a complicating factor in their lives as Benny evaluates Sam's fitness to handle both the good and bad of Joon."
5,[ 5  7 16],100,Fargo (1996),"https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116282/?ref_=fn_al_tt_1,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,8.1,645K,"['Joel Coen', 'Ethan Coen']","['Ethan Coen', 'Joel Coen']","['William H. Macy', 'Frances McDormand', 'Steve Buscemi', 'Peter Stormare', 'Kristin Rudrüd', 'Harve Presnell', 'Tony Denman', 'Gary Houston', 'Sally Wingert', 'Kurt Schweickhardt', 'Larissa Kokernot', 'Melissa Peterman', 'Steve Reevis', 'Warren Keith', 'Steve Edelman', 'Sharon Anderson', 'Larry Brandenburg', 'James Gaulke']",R,1996,1h 38min,31-05-1996,United Kingdom,31-05-1996,United Kingdom,"Jerry works in his father-in-law's car dealership and has gotten himself in financial problems. He tries various schemes to come up with money needed for a reason that is never really explained. It has to be assumed that his huge embezzlement of money from the dealership is about to be discovered by father-in-law. When all else falls through, plans he set in motion earlier for two men to kidnap his wife for ransom to be paid by her wealthy father (who doesn't seem to have the time of day for son-in-law). From the moment of the kidnapping, things go wrong and what was supposed to be a non-violent affair turns bloody with more blood added by the minute. Jerry is upset at the bloodshed, which turns loose a pregnant sheriff from Brainerd, MN who is tenacious in attempting to solve the three murders in her jurisdiction. —Anonymous"
6,[14 16],886,"Life Less Ordinary, A (1997)","https://m.media-amazon.com/images/M/MV5BYjRiMDhmNTctNGJiYi00MTQ5LTg2N2YtMGQ1NDQyNzU4OWIwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjRiMDhmNTctNGJiYi00MTQ5LTg2N2YtMGQ1NDQyNzU4OWIwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjRiMDhmNTctNGJiYi00MTQ5LTg2N2YtMGQ1NDQyNzU4OWIwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0119535/?ref_=fn_al_tt_1,"Upon being fired, a desperate guy kidnaps a daughter of his former boss. Two angels are sent to Earth to check if love is possible in this case.",6.4,35K,['Danny Boyle'],['John Hodge'],"['Cameron Diaz', 'Ewan McGregor', 'Holly Hunter', 'Delroy Lindo', 'Dan Hedaya', 'Ian McNeice', 'Frank Kanig', 'Mel Winkler', 'Anne Cullimore Decker', 'Stanley Tucci', 'K.K. Dodds', 'Tony Shalhoub', 'Ian Holm', 'Christopher Gorham', 'Maury Chaykin', 'Timothy Olyphant', 'Robert Kellog', 'David Stifel']",R,1997,1h 43min,24-10-1997,United Kingdom,24-10-1997,United Kingdom,"Ewan McGregor stars as a cleaning man in Los Angeles, who takes his boss' daughter hostage after being fired and replaced by a robot. Two ""angels"", who are in charge of human relationships on Earth, offer some unsolicited help to bring this unlikely couple together. —"
7,[ 4  7 14],170,Cinema Paradiso (1988),"https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0095765/?ref_=fn_al_tt_1,A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.,8.5,246K,['Giuseppe Tornatore'],"['Giuseppe Tornatore', 'Vanna Paoli', 'Richard Epcar']","['Philippe Noiret', 'Enzo Cannavale', 'Antonella Attili', 'Isa Danieli', 'Leo Gullotta', 'Marco Leonardi', 'Pupella Maggio', 'Agnese Nano', 'Leopoldo Trieste', 'Salvatore Cascio', 'Tano Cimarosa', 'Nicola Di Pinto', 'Roberta Lena', 'Nino Terzo', 'Jacques Perrin', 'Nellina Laganà', 'Turi Giuffrida', 'Mariella Lo Giudice']",PG,1988,2h 35min,23-02-1990,United Kingdom,23-02-1990,United Kingdom,"A boy who grew up in a native Sicilian Village returns home as a famous director after receiving news about the death of an old friend. Told in a flashback, Salvatore reminiscences about his childhood and his relationship with Alfredo, a projectionist at Cinema Paradiso. Under the fatherly influence of Alfredo, Salvatore fell in love with film making, with the duo spending many hours discussing about films and Alfredo painstakingly teaching Salvatore the skills that became a stepping stone for the young boy into the world of film making. The film brings the audience through the changes in cinema and the dying trade of traditional film making, editing and screening. It also explores a young boy's dream of leaving his little town to foray into the world outside. —Clarisse P."
8,[0 1 3],247,Turbo: A Power Rangers Movie (1997),"https://m.media-amazon.com/images/M/MV5BMzAxMDA0MGUtMWJjYy00YWNlLTk1NmEtNTM5Y2FjYjMzNjM5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMzAxMDA0MGUtMWJjYy00YWNlLTk1NmEtNTM5Y2FjYjMzNjM5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMzAxMDA0MGUtMWJjYy00YWNlLTk1NmEtNTM5Y2FjYjMzNjM5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0120389/?ref_=fn_al_tt_1,"A space alien is threatening to bring destruction on Earth, and the Power Rangers are enhanced with turbo powers in order to prevent his plan.",3.7,8.7K,"['Shuki Levy', 'David Winning']","['Shuki Levy', 'Shell Danielson', 'Haim Saban']","['Jason David Frank', 'Catherine Sutherland', 'Hilary Shepard', 'Jon Simanton', 'Kai Doi', 'Greg Collins', 'Steve Cardenas', 'Johnny Yong Bosch', 'Scott Fisher', 'Nakia Burrise', 'Blake Foster', 'Danny Wayne', 'Ed Neil', 'Donene Kistler', 'Winston Richard', 'Gregg Bullock', 'Paul Schrier', 'Jason Narvy']",PG,1997,1h 39min,17-10-1997,United Kingdom,17-10-1997,United Kingdom,"The legendary Power Rangers must stop the evil space pirate Divatox from releasing the powerful Maligore from his volcanic imprisonment on the island of Muranthias, where only the kindly wizard Lerigot has the key to release him. The hope of victory lies in the Ranger's incredible new Turbo powers and powerful Turbo Zords. —Andrew N. "
9,[4],952,Blue in the Face (1995),"https://m.media-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY281_CR11,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY422_CR16,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY562_CR21,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0112541/?ref_=fn_al_tt_1,"Brooklyn Cigar Store is a neighborhood hangout in Brooklyn with Auggie Wren/H.Keitel as center. Some people are interviewed about Brooklyn, spiced up with statistics on Brooklyn.",6.7,9.4K,"['Paul Auster', 'Wayne Wang', 'Harvey Wang']","['Paul Auster', 'Wayne Wang']","['Harvey Keitel', 'Lou Reed', 'Michael J. Fox', 'Roseanne Barr', 'Mel Gorham', 'Jim Jarmusch', 'Lily Tomlin', 'Jared Harris', 'Giancarlo Esposito', 'Malik Yoba', 'José Zúñiga', 'Victor Argo', 'Stephen Gevedon', 'The John Lurie National Orchestra', 'Madonna', 'Sharif Rashed', 'Mira Sorvino', 'Keith David']",R,1995,1h 23min,17-05-1996,United Kingdom,17-05-1996,United Kingdom,"Wayne Wang's follow-up movie to Smoke (1995) presents a series of improvisational situations strung together to form a pastiche of Brooklyn's diverse ethnicity, offbeat humor, and essential humanity. Many of the same characters inhabiting Auggie Wren's Brooklyn Cigar Store in Smoke (1995) return here to expound on their philosophy of smoking, relationships, baseball, New York City, and Belgian Waffles. Most of all, this is a movie about living life, off-the-cuff. —Tad Dibbern "
